<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:09:04.400
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, N:	0.500000
Stage Velocity, mm/s:	0.0100
Stage Limit, mm:	3.0000
Stage Repositioning:	2X Load Resolution
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
0.500000	29.174500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.510000	29.174600	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.520000	29.174600	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.530000	29.174600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.540000	29.174600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.550000	29.174700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.560000	29.174700	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.570000	29.174800	0.000000	0.012957	-0.045350	-0.099671	-1.993416	0.996708	1.993416
0.580000	29.174800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.590000	29.174800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.600000	29.174900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.610000	29.175000	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.620000	29.175000	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.630000	29.175100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.640000	29.175100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.650000	29.175100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.660000	29.175200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.670000	29.175200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.680000	29.175300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.690000	29.175300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.700000	29.175400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.710000	29.175500	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.720000	29.175500	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.730000	29.175600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.740000	29.175600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.750000	29.175700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	1.495062	1.993416
0.760000	29.175700	0.000000	0.012957	-0.045350	-0.099671	-1.993416	1.495062	1.993416
0.770000	29.175800	0.000000	0.012957	-0.045350	-0.099671	-1.993416	0.996708	1.993416
0.780000	29.175900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.790000	29.175900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.800000	29.176000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.810000	29.176100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.820000	29.176200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.830000	29.176200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.840000	29.176300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.850000	29.176300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.860000	29.176400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.870000	29.176500	0.000000	0.012957	-0.045350	-0.099671	-1.993416	0.996708	1.993416
0.880000	29.176600	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.890000	29.176700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.900000	29.176700	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.910000	29.176800	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.920000	29.176900	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.930000	29.177000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.940000	29.177000	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.950000	29.177100	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.960000	29.177200	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.970000	29.177300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.980000	29.177300	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
0.990000	29.177400	0.000000	0.012957	-0.045350	-0.099671	-1.495062	0.996708	1.993416
