<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:33:33.700
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	0.1720
Velocity, mm/s:	0.0017
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, N/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
0.480000	-2.683600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.490000	-2.683600	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.500000	-2.683600	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.510000	-2.683500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.520000	-2.683500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.530000	-2.683500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.540000	-2.683500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.550000	-2.683500	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.560000	-2.683400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.570000	-2.683400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.580000	-2.683400	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.590000	-2.683300	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.600000	-2.683200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.610000	-2.683200	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.620000	-2.683100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.630000	-2.683100	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.640000	-2.683000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.650000	-2.683000	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.660000	-2.682900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.670000	-2.682900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.680000	-2.682900	0.000000	0.000000	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.690000	-2.682900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.700000	-2.682900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
0.710000	-2.682900	0.000000	0.006479	-0.006479	-0.019934	0.000000	0.498354	-0.498354
