<Mach-1 File>
<INFO>
Date:	Mon, Nov 13, 2023
Time:	14:50:46.000
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	FT31009
Load Cell Type:	Multiple-axis
Load Cell Calibration Factor:	0.996708
Load Cell Offset:	-86.095833
Load Cell Calibration Date:	2023-11-13
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	0.3440
Velocity, mm/s:	0.0017
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, N/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fx, N	Fy, N	Fz, N	Tx, N-mm	Ty, N-mm	Tz, N-mm
0.000000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.010000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.020000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.030000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.040000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.050000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.060000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.070000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.080000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.090000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.100000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.110000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.120000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.130000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.140000	-2.349300	0.000000	0.006479	0.012957	0.000000	0.498354	0.000000	-0.996708
0.150000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.160000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.170000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.180000	-2.349300	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.190000	-2.349300	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.200000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.210000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.220000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.230000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.240000	-2.349300	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.250000	-2.349300	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.260000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.270000	-2.349300	0.000000	0.006479	0.012957	0.000000	0.498354	0.000000	-0.996708
0.280000	-2.349300	0.000000	0.006479	0.019436	0.000000	0.498354	0.000000	-0.996708
0.290000	-2.349300	0.000000	0.006479	0.019436	0.000000	0.498354	0.000000	-0.996708
0.300000	-2.349300	0.000000	0.000000	0.012957	0.000000	0.498354	0.000000	-0.996708
0.310000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.320000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.330000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.340000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.350000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.360000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.000000	0.000000	-0.996708
0.370000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.380000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.390000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.400000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.410000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.420000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.430000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.440000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.450000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.460000	-2.349300	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.470000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.480000	-2.349300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.490000	-2.349300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.500000	-2.349200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.510000	-2.349200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.520000	-2.349200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.530000	-2.349200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.540000	-2.349200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.550000	-2.349200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.560000	-2.349100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.570000	-2.349100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.580000	-2.349000	0.000000	0.006479	0.012957	0.000000	0.498354	0.000000	-0.996708
0.590000	-2.348900	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.600000	-2.348800	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.610000	-2.348800	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.620000	-2.348700	0.000000	0.006479	0.012957	0.000000	0.498354	0.000000	-0.996708
0.630000	-2.348700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.640000	-2.348700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.650000	-2.348700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.660000	-2.348700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.670000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.680000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.690000	-2.348600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.700000	-2.348600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.710000	-2.348600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.720000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.730000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.740000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.750000	-2.348600	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.760000	-2.348600	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.770000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.780000	-2.348600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.790000	-2.348500	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.800000	-2.348500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.810000	-2.348500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.820000	-2.348500	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.830000	-2.348500	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.840000	-2.348400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.850000	-2.348400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.860000	-2.348400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.870000	-2.348400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.880000	-2.348400	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.890000	-2.348300	0.000000	0.006479	0.012957	0.000000	0.498354	0.000000	-0.996708
0.900000	-2.348300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.910000	-2.348300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.920000	-2.348300	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.930000	-2.348200	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.940000	-2.348200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
0.950000	-2.348200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.960000	-2.348200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
0.970000	-2.348200	0.000000	0.000000	0.012957	0.000000	0.498354	0.000000	-0.996708
0.980000	-2.348200	0.000000	0.000000	0.019436	0.000000	0.498354	0.000000	-0.996708
0.990000	-2.348100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.000000	-2.348100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.010000	-2.348100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.020000	-2.348100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.030000	-2.348100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.040000	-2.348100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.050000	-2.348100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.060000	-2.348000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.070000	-2.348000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.080000	-2.348000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.090000	-2.348000	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.100000	-2.348000	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.110000	-2.348000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.120000	-2.348000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.130000	-2.347900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.140000	-2.347900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.150000	-2.347900	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.160000	-2.347900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.170000	-2.347900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.180000	-2.347800	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.190000	-2.347800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.200000	-2.347800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.210000	-2.347800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.220000	-2.347700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.230000	-2.347700	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.240000	-2.347700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.250000	-2.347700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.260000	-2.347700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.270000	-2.347700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.280000	-2.347700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.290000	-2.347700	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.300000	-2.347600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.310000	-2.347600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.320000	-2.347600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.330000	-2.347600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.340000	-2.347600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.350000	-2.347600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.360000	-2.347500	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.370000	-2.347500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.380000	-2.347500	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.390000	-2.347500	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.400000	-2.347500	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.410000	-2.347500	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.420000	-2.347400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.430000	-2.347400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.440000	-2.347400	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.450000	-2.347400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.460000	-2.347400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.470000	-2.347300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.480000	-2.347300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.490000	-2.347300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.500000	-2.347300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.510000	-2.347300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.520000	-2.347200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.530000	-2.347200	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.540000	-2.347200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.550000	-2.347200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.560000	-2.347200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.570000	-2.347200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.580000	-2.347200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.590000	-2.347100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.600000	-2.347100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.610000	-2.347100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.620000	-2.347100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.630000	-2.347100	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.640000	-2.347100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.650000	-2.347100	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.660000	-2.347000	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.670000	-2.347000	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.680000	-2.347000	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.690000	-2.347000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.700000	-2.347000	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.710000	-2.347000	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.720000	-2.346900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.730000	-2.346900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.740000	-2.346900	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.750000	-2.346900	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.760000	-2.346900	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.770000	-2.346800	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.780000	-2.346800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.790000	-2.346800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.800000	-2.346700	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.810000	-2.346700	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.820000	-2.346700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.830000	-2.346700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.840000	-2.346700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.850000	-2.346700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.860000	-2.346700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.870000	-2.346700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.880000	-2.346700	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.890000	-2.346600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.900000	-2.346600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.910000	-2.346600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.920000	-2.346600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.930000	-2.346600	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.940000	-2.346600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.950000	-2.346500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.960000	-2.346500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.970000	-2.346500	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
1.980000	-2.346500	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
1.990000	-2.346500	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.000000	-2.346500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.010000	-2.346400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.020000	-2.346400	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.030000	-2.346400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.040000	-2.346400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.050000	-2.346400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.060000	-2.346300	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.070000	-2.346300	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.080000	-2.346300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.090000	-2.346300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.100000	-2.346200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.110000	-2.346200	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.120000	-2.346200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.130000	-2.346200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.140000	-2.346200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.150000	-2.346200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.160000	-2.346200	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.170000	-2.346200	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.180000	-2.346200	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.190000	-2.346100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.200000	-2.346100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.210000	-2.346100	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.220000	-2.346100	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.230000	-2.346100	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.240000	-2.346000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.250000	-2.346000	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.260000	-2.346000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.270000	-2.346000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.280000	-2.346000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.290000	-2.346000	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.300000	-2.345900	0.000000	0.000000	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.310000	-2.345900	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.320000	-2.345900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.330000	-2.345900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.340000	-2.345900	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.350000	-2.345800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.360000	-2.345800	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.370000	-2.345800	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.380000	-2.345800	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.390000	-2.345800	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.400000	-2.345800	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.410000	-2.345700	0.000000	0.000000	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.420000	-2.345700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.430000	-2.345700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.440000	-2.345700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.450000	-2.345700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.460000	-2.345700	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.470000	-2.345700	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.480000	-2.345600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.490000	-2.345600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.500000	-2.345600	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.510000	-2.345600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.520000	-2.345600	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.530000	-2.345500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.540000	-2.345500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.550000	-2.345500	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.560000	-2.345400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.570000	-2.345400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.580000	-2.345400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.590000	-2.345400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.600000	-2.345400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.610000	-2.345400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.620000	-2.345400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.630000	-2.345400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.640000	-2.345400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.650000	-2.345400	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.660000	-2.345400	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.670000	-2.345300	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.680000	-2.345300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.690000	-2.345300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.700000	-2.345300	0.000000	0.006479	0.019436	-0.019934	0.498354	0.000000	-0.996708
2.710000	-2.345200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
2.720000	-2.345200	0.000000	0.006479	0.012957	-0.019934	0.498354	0.000000	-0.996708
