<Mach-1 File>
<INFO>
Date:	Thu, Nov 23, 2023
Time:	12:28:27.790
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	10kg - SN: 1805192
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.962816
Load Cell Offset:	171.500000
Load Cell Calibration Date:	2023-11-23
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	0.6330
Velocity, mm/s:	1.2660
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, gf/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fz, gf
0.330000	-5.521200	0.000000	15.405049
0.340000	-5.511200	0.000000	19.256311
0.350000	-5.495800	0.000000	23.107573
0.360000	-5.483800	0.000000	27.921650
0.370000	-5.472800	0.000000	33.698544
0.380000	-5.457200	0.000000	39.475437
0.390000	-5.446100	0.000000	46.215146
0.400000	-5.434500	0.000000	53.917670
0.410000	-5.419300	0.000000	61.620194
0.420000	-5.408700	0.000000	71.248350
0.430000	-5.396000	0.000000	81.839320
0.440000	-5.381500	0.000000	92.911699
0.450000	-5.370900	0.000000	106.872524
0.460000	-5.357300	0.000000	121.314757
0.470000	-5.343800	0.000000	137.682621
0.480000	-5.333200	0.000000	156.938932
0.490000	-5.319100	0.000000	176.195243
0.500000	-5.305900	0.000000	198.340000
0.510000	-5.295100	0.000000	223.854612
0.520000	-5.281200	0.000000	249.850631
0.530000	-5.267900	0.000000	279.216505
0.540000	-5.257200	0.000000	313.877864
0.550000	-5.243400	0.000000	348.057816
0.560000	-5.229300	0.000000	386.089029
0.570000	-5.219000	0.000000	431.341359
0.580000	-5.205900	0.000000	476.112282
0.590000	-5.191600	0.000000	521.364612
0.600000	-5.180700	0.000000	576.245097
0.610000	-5.168400	0.000000	633.051214
0.620000	-5.153500	0.000000	689.375922
0.630000	-5.141800	0.000000	756.773010
0.640000	-5.131000	0.000000	829.465583
0.650000	-5.117000	0.000000	896.862670
0.660000	-5.102800	0.000000	970.036650
0.670000	-5.092100	0.000000	1058.134272
0.680000	-5.080300	0.000000	1145.750485
0.690000	-5.065400	0.000000	1227.108398
0.700000	-5.052000	0.000000	1321.945728
0.710000	-5.042000	0.000000	1431.706699
0.720000	-5.029400	0.000000	1530.395291
0.730000	-5.013600	0.000000	1623.306990
0.740000	-5.002500	0.000000	1741.251893
0.750000	-4.992200	0.000000	1863.529466
0.760000	-4.975700	0.000000	1966.069320
0.770000	-4.964700	0.000000	2086.902670
0.780000	-4.957300	0.000000	2213.994320
0.790000	-4.947300	0.000000	2301.610534
0.800000	-4.942100	0.000000	2364.674951
0.810000	-4.941700	0.000000	2405.113204
0.820000	-4.941500	0.000000	2392.596602
0.830000	-4.941300	0.000000	2337.234709
0.840000	-4.941000	0.000000	2273.207476
0.850000	-4.940900	0.000000	2219.289806
0.860000	-4.940700	0.000000	2175.963107
0.870000	-4.940600	0.000000	2137.931893
0.880000	-4.940600	0.000000	2101.344903
0.890000	-4.940500	0.000000	2065.720728
0.900000	-4.940500	0.000000	2032.022184
0.910000	-4.940500	0.000000	2000.730680
0.920000	-4.940500	0.000000	1971.364806
0.930000	-4.940400	0.000000	1943.924563
0.940000	-4.940400	0.000000	1917.928544
0.950000	-4.940400	0.000000	1892.895340
0.960000	-4.940400	0.000000	1868.824951
0.970000	-4.940400	0.000000	1846.198786
0.980000	-4.940400	0.000000	1825.016845
0.990000	-4.940400	0.000000	1804.797718
1.000000	-4.940400	0.000000	1785.541408
1.010000	-4.940400	0.000000	1766.285097
1.020000	-4.940400	0.000000	1747.991602
1.030000	-4.940400	0.000000	1730.660922
1.040000	-4.940400	0.000000	1713.811650
1.050000	-4.940400	0.000000	1697.443786
1.060000	-4.940400	0.000000	1681.557330
1.070000	-4.940400	0.000000	1666.152282
1.080000	-4.940500	0.000000	1651.228641
1.090000	-4.940700	0.000000	1635.823592
1.100000	-4.940900	0.000000	1619.937136
1.110000	-4.941000	0.000000	1604.050680
1.120000	-4.941100	0.000000	1588.645631
1.130000	-4.941100	0.000000	1575.647621
1.140000	-4.941200	0.000000	1563.612427
1.150000	-4.941200	0.000000	1552.058641
1.160000	-4.941200	0.000000	1540.504854
1.170000	-4.941200	0.000000	1528.951068
1.180000	-4.941200	0.000000	1518.360097
1.190000	-4.941200	0.000000	1507.769126
1.200000	-4.941200	0.000000	1497.659563
1.210000	-4.941200	0.000000	1488.031408
1.220000	-4.941200	0.000000	1478.403252
1.230000	-4.941200	0.000000	1469.256505
1.240000	-4.941200	0.000000	1460.109757
1.250000	-4.941200	0.000000	1450.963010
1.260000	-4.941200	0.000000	1442.297670
1.270000	-4.941200	0.000000	1433.632330
1.280000	-4.941200	0.000000	1424.966990
1.290000	-4.941200	0.000000	1416.783058
1.300000	-4.941200	0.000000	1409.080534
1.310000	-4.941200	0.000000	1400.896602
1.320000	-4.941200	0.000000	1392.712670
1.330000	-4.941200	0.000000	1385.010146
1.340000	-4.941200	0.000000	1377.307621
1.350000	-4.941200	0.000000	1370.086505
1.360000	-4.941200	0.000000	1362.865388
1.370000	-4.941200	0.000000	1355.644272
1.380000	-4.941200	0.000000	1348.423155
1.390000	-4.941200	0.000000	1341.683447
1.400000	-4.941200	0.000000	1334.943738
1.410000	-4.941200	0.000000	1328.204029
1.420000	-4.941200	0.000000	1321.464320
1.430000	-4.941200	0.000000	1315.206019
1.440000	-4.941200	0.000000	1308.466311
1.450000	-4.941200	0.000000	1302.208010
1.460000	-4.941200	0.000000	1296.431117
1.470000	-4.941200	0.000000	1290.654223
1.480000	-4.941200	0.000000	1284.877330
1.490000	-4.941200	0.000000	1278.619029
1.500000	-4.941200	0.000000	1272.842136
1.510000	-4.941200	0.000000	1267.546650
1.520000	-4.941200	0.000000	1262.251165
1.530000	-4.941200	0.000000	1256.955680
1.540000	-4.941200	0.000000	1251.178786
1.550000	-4.941200	0.000000	1245.883301
1.560000	-4.941200	0.000000	1240.587816
1.570000	-4.941200	0.000000	1235.292330
1.580000	-4.941200	0.000000	1230.478252
1.590000	-4.941200	0.000000	1225.664175
1.600000	-4.941100	0.000000	1220.850097
1.610000	-4.941100	0.000000	1215.554612
1.620000	-4.941100	0.000000	1210.740534
1.630000	-4.941100	0.000000	1206.407864
1.640000	-4.941100	0.000000	1202.075194
1.650000	-4.941100	0.000000	1197.261117
1.660000	-4.941100	0.000000	1192.928447
1.670000	-4.941100	0.000000	1188.595777
1.680000	-4.941100	0.000000	1184.263107
1.690000	-4.941100	0.000000	1179.449029
1.700000	-4.941100	0.000000	1175.116359
1.710000	-4.941100	0.000000	1170.783689
1.720000	-4.941100	0.000000	1166.932427
1.730000	-4.941100	0.000000	1162.599757
1.740000	-4.941100	0.000000	1158.267087
1.750000	-4.941100	0.000000	1154.415825
1.760000	-4.941100	0.000000	1150.564563
1.770000	-4.941100	0.000000	1146.713301
1.780000	-4.941100	0.000000	1142.862039
1.790000	-4.941100	0.000000	1139.010777
1.800000	-4.941100	0.000000	1135.159515
1.810000	-4.941100	0.000000	1131.308252
1.820000	-4.941100	0.000000	1127.938398
1.830000	-4.941100	0.000000	1124.087136
1.840000	-4.941100	0.000000	1120.235874
1.850000	-4.941100	0.000000	1116.384612
1.860000	-4.941100	0.000000	1113.014757
1.870000	-4.941100	0.000000	1109.644903
1.880000	-4.941100	0.000000	1106.275049
1.890000	-4.941100	0.000000	1102.905194
1.900000	-4.941100	0.000000	1099.053932
1.910000	-4.941100	0.000000	1095.684078
1.920000	-4.941100	0.000000	1092.314223
1.930000	-4.941100	0.000000	1088.944369
1.940000	-4.941100	0.000000	1085.574515
1.950000	-4.941100	0.000000	1082.686068
1.960000	-4.941000	0.000000	1079.316214
1.970000	-4.941000	0.000000	1076.427767
1.980000	-4.941000	0.000000	1073.057913
1.990000	-4.941000	0.000000	1070.169466
2.000000	-4.941000	0.000000	1066.799612
2.010000	-4.941000	0.000000	1063.429757
2.020000	-4.941000	0.000000	1060.541311
2.030000	-4.941000	0.000000	1057.652864
2.040000	-4.941000	0.000000	1054.764417
2.050000	-4.941000	0.000000	1051.394563
2.060000	-4.941000	0.000000	1048.506117
2.070000	-4.941000	0.000000	1045.617670
2.080000	-4.941000	0.000000	1042.729223
2.090000	-4.941000	0.000000	1039.840777
2.100000	-4.941000	0.000000	1036.952330
2.110000	-4.941000	0.000000	1034.063883
2.120000	-4.941000	0.000000	1031.175437
2.130000	-4.941000	0.000000	1028.768398
2.140000	-4.941000	0.000000	1025.879951
2.150000	-4.941000	0.000000	1022.991505
2.160000	-4.941000	0.000000	1020.584466
2.170000	-4.941000	0.000000	1017.696019
2.180000	-4.941000	0.000000	1015.288981
2.190000	-4.941000	0.000000	1012.400534
2.200000	-4.941000	0.000000	1009.993495
2.210000	-4.941000	0.000000	1007.105049
2.220000	-4.941000	0.000000	1004.216602
2.230000	-4.941000	0.000000	1001.809563
2.240000	-4.941000	0.000000	999.402524
2.250000	-4.941000	0.000000	996.995485
2.260000	-4.941000	0.000000	994.588447
2.270000	-4.941000	0.000000	991.700000
2.280000	-4.941000	0.000000	989.292961
2.290000	-4.941000	0.000000	986.885922
2.300000	-4.941000	0.000000	984.478883
2.310000	-4.941000	0.000000	982.071845
2.320000	-4.941000	0.000000	979.664806
2.330000	-4.941000	0.000000	977.257767
2.340000	-4.941000	0.000000	974.850728
2.350000	-4.941000	0.000000	972.443689
2.360000	-4.941000	0.000000	970.518058
2.370000	-4.941000	0.000000	968.111019
2.380000	-4.941000	0.000000	965.703981
2.390000	-4.941000	0.000000	963.296942
2.400000	-4.941000	0.000000	960.889903
2.410000	-4.941000	0.000000	958.482864
2.420000	-4.941000	0.000000	956.075825
2.430000	-4.941000	0.000000	953.668786
2.440000	-4.941000	0.000000	951.743155
2.450000	-4.941000	0.000000	949.336117
2.460000	-4.941000	0.000000	947.410485
2.470000	-4.941000	0.000000	945.003447
2.480000	-4.941000	0.000000	942.596408
2.490000	-4.941000	0.000000	940.670777
2.500000	-4.941000	0.000000	938.263738
2.510000	-4.941000	0.000000	936.338107
2.520000	-4.941000	0.000000	933.931068
2.530000	-4.941000	0.000000	931.524029
2.540000	-4.941000	0.000000	929.598398
2.550000	-4.941100	0.000000	927.191359
2.560000	-4.941100	0.000000	925.265728
2.570000	-4.941100	0.000000	922.858689
2.580000	-4.941100	0.000000	920.933058
2.590000	-4.941100	0.000000	918.526019
2.600000	-4.941200	0.000000	916.118981
2.610000	-4.941200	0.000000	914.193350
2.620000	-4.941200	0.000000	911.786311
2.630000	-4.941200	0.000000	909.860680
2.640000	-4.941200	0.000000	907.935049
2.650000	-4.941200	0.000000	906.009417
2.660000	-4.941200	0.000000	904.083786
2.670000	-4.941200	0.000000	902.639563
2.680000	-4.941200	0.000000	900.713932
2.690000	-4.941200	0.000000	898.788301
2.700000	-4.941200	0.000000	896.862670
2.710000	-4.941200	0.000000	894.937039
2.720000	-4.941200	0.000000	893.492816
2.730000	-4.941200	0.000000	891.567184
2.740000	-4.941200	0.000000	889.641553
2.750000	-4.941200	0.000000	888.197330
2.760000	-4.941200	0.000000	886.271699
2.770000	-4.941200	0.000000	884.346068
2.780000	-4.941200	0.000000	882.420437
2.790000	-4.941200	0.000000	880.976214
2.800000	-4.941200	0.000000	879.531990
2.810000	-4.941200	0.000000	877.606359
2.820000	-4.941200	0.000000	875.680728
2.830000	-4.941200	0.000000	874.236505
2.840000	-4.941200	0.000000	872.310874
2.850000	-4.941200	0.000000	870.866650
2.860000	-4.941200	0.000000	868.941019
2.870000	-4.941200	0.000000	867.496796
2.880000	-4.941200	0.000000	866.052573
2.890000	-4.941200	0.000000	864.126942
2.900000	-4.941200	0.000000	862.682718
2.910000	-4.941200	0.000000	861.238495
2.920000	-4.941200	0.000000	859.312864
2.930000	-4.941200	0.000000	857.868641
2.940000	-4.941200	0.000000	856.424417
2.950000	-4.941200	0.000000	854.498786
2.960000	-4.941200	0.000000	853.054563
2.970000	-4.941200	0.000000	851.610340
2.980000	-4.941200	0.000000	850.166117
2.990000	-4.941200	0.000000	848.721893
3.000000	-4.941200	0.000000	846.796262
3.010000	-4.941200	0.000000	845.352039
3.020000	-4.941200	0.000000	843.907816
3.030000	-4.941200	0.000000	842.463592
3.040000	-4.941200	0.000000	841.019369
3.050000	-4.941200	0.000000	839.575146
3.060000	-4.941200	0.000000	838.130922
3.070000	-4.941200	0.000000	836.686699
3.080000	-4.941200	0.000000	835.242476
3.090000	-4.941200	0.000000	833.798252
3.100000	-4.941200	0.000000	831.872621
3.110000	-4.941200	0.000000	830.428398
3.120000	-4.941200	0.000000	829.465583
3.130000	-4.941200	0.000000	828.021359
3.140000	-4.941200	0.000000	826.095728
3.150000	-4.941200	0.000000	824.651505
3.160000	-4.941200	0.000000	823.688689
3.170000	-4.941200	0.000000	822.244466
3.180000	-4.941200	0.000000	821.281650
3.190000	-4.941200	0.000000	819.837427
3.200000	-4.941200	0.000000	817.911796
3.210000	-4.941200	0.000000	816.948981
3.220000	-4.941200	0.000000	815.504757
3.230000	-4.941200	0.000000	814.060534
3.240000	-4.941200	0.000000	813.097718
3.250000	-4.941200	0.000000	811.653495
3.260000	-4.941200	0.000000	810.209272
3.270000	-4.941200	0.000000	809.246456
3.280000	-4.941200	0.000000	807.802233
3.290000	-4.941200	0.000000	806.839417
3.300000	-4.941200	0.000000	804.913786
3.310000	-4.941200	0.000000	803.469563
3.320000	-4.941200	0.000000	802.506748
3.330000	-4.941200	0.000000	801.543932
3.340000	-4.941200	0.000000	800.099709
3.350000	-4.941200	0.000000	799.136893
3.360000	-4.941200	0.000000	797.692670
3.370000	-4.941200	0.000000	796.248447
3.380000	-4.941200	0.000000	795.285631
3.390000	-4.941200	0.000000	793.841408
3.400000	-4.941200	0.000000	792.878592
3.410000	-4.941200	0.000000	791.434369
3.420000	-4.941200	0.000000	789.990146
3.430000	-4.941200	0.000000	788.545922
3.440000	-4.941200	0.000000	787.583107
3.450000	-4.941100	0.000000	786.620291
3.460000	-4.941100	0.000000	785.657476
3.470000	-4.941100	0.000000	784.694660
3.480000	-4.941100	0.000000	783.250437
3.490000	-4.941100	0.000000	782.287621
3.500000	-4.941100	0.000000	781.324806
3.510000	-4.941100	0.000000	779.880583
3.520000	-4.941100	0.000000	778.917767
3.530000	-4.941100	0.000000	777.473544
3.540000	-4.941100	0.000000	776.510728
3.550000	-4.941100	0.000000	775.066505
3.560000	-4.941100	0.000000	774.103689
3.570000	-4.941100	0.000000	773.140874
3.580000	-4.941100	0.000000	771.696650
3.590000	-4.941100	0.000000	770.733835
3.600000	-4.941100	0.000000	769.771019
3.610000	-4.941100	0.000000	768.808204
3.620000	-4.941100	0.000000	767.845388
3.630000	-4.941100	0.000000	766.401165
3.640000	-4.941100	0.000000	765.438350
3.650000	-4.941100	0.000000	763.994126
3.660000	-4.941100	0.000000	763.031311
3.670000	-4.941100	0.000000	762.068495
3.680000	-4.941100	0.000000	760.624272
3.690000	-4.941100	0.000000	759.661456
3.700000	-4.941100	0.000000	758.698641
3.710000	-4.941100	0.000000	757.735825
3.720000	-4.941100	0.000000	756.773010
3.730000	-4.941100	0.000000	755.810194
3.740000	-4.941100	0.000000	754.365971
3.750000	-4.941100	0.000000	753.403155
3.760000	-4.941100	0.000000	752.440340
3.770000	-4.941100	0.000000	751.477524
3.780000	-4.941100	0.000000	750.514709
3.790000	-4.941100	0.000000	749.070485
3.800000	-4.941100	0.000000	748.107670
3.810000	-4.941100	0.000000	747.144854
3.820000	-4.941100	0.000000	746.182039
3.830000	-4.941100	0.000000	745.219223
3.840000	-4.941100	0.000000	744.256408
3.850000	-4.941100	0.000000	743.293592
3.860000	-4.941100	0.000000	742.330777
3.870000	-4.941100	0.000000	741.367961
3.880000	-4.941100	0.000000	740.405146
3.890000	-4.941100	0.000000	739.442330
3.900000	-4.941100	0.000000	738.479515
3.910000	-4.941100	0.000000	737.035291
3.920000	-4.941100	0.000000	736.072476
3.930000	-4.941100	0.000000	735.591068
3.940000	-4.941100	0.000000	734.628252
3.950000	-4.941100	0.000000	733.665437
3.960000	-4.941100	0.000000	732.221214
3.970000	-4.941100	0.000000	731.258398
3.980000	-4.941100	0.000000	730.295583
3.990000	-4.941100	0.000000	729.332767
4.000000	-4.941100	0.000000	728.369951
4.010000	-4.941100	0.000000	727.407136
4.020000	-4.941000	0.000000	726.925728
4.030000	-4.941000	0.000000	725.962913
4.040000	-4.941000	0.000000	725.000097
4.050000	-4.941000	0.000000	723.555874
4.060000	-4.941000	0.000000	722.593058
4.070000	-4.941000	0.000000	722.111650
4.080000	-4.941000	0.000000	721.148835
4.090000	-4.941000	0.000000	720.186019
4.100000	-4.941000	0.000000	719.223204
4.110000	-4.941000	0.000000	718.741796
4.120000	-4.941000	0.000000	717.778981
4.130000	-4.941000	0.000000	716.334757
4.140000	-4.941000	0.000000	715.853350
4.150000	-4.941000	0.000000	714.890534
4.160000	-4.941000	0.000000	713.927718
4.170000	-4.941000	0.000000	712.964903
4.180000	-4.941000	0.000000	712.002087
4.190000	-4.941000	0.000000	711.520680
4.200000	-4.941000	0.000000	710.557864
4.210000	-4.941000	0.000000	709.113641
4.220000	-4.941000	0.000000	708.632233
4.230000	-4.941000	0.000000	707.669417
4.240000	-4.941000	0.000000	706.706602
4.250000	-4.941000	0.000000	705.743786
4.260000	-4.941000	0.000000	705.262379
4.270000	-4.941000	0.000000	704.299563
4.280000	-4.941000	0.000000	703.336748
4.290000	-4.941000	0.000000	702.855340
4.300000	-4.941000	0.000000	701.892524
4.310000	-4.941000	0.000000	700.929709
4.320000	-4.941000	0.000000	699.966893
4.330000	-4.941000	0.000000	699.004078
4.340000	-4.941000	0.000000	698.522670
4.350000	-4.941000	0.000000	697.559854
4.360000	-4.941000	0.000000	696.597039
4.370000	-4.941000	0.000000	695.634223
4.380000	-4.941000	0.000000	695.152816
4.390000	-4.941000	0.000000	694.190000
4.400000	-4.941000	0.000000	693.227184
4.410000	-4.941000	0.000000	692.745777
4.420000	-4.941000	0.000000	691.782961
4.430000	-4.941000	0.000000	690.820146
4.440000	-4.941000	0.000000	690.338738
4.450000	-4.941000	0.000000	689.857330
4.460000	-4.941000	0.000000	688.894515
4.470000	-4.941000	0.000000	687.931699
4.480000	-4.941000	0.000000	686.968883
4.490000	-4.941000	0.000000	686.006068
4.500000	-4.941000	0.000000	685.524660
4.510000	-4.941000	0.000000	684.561845
4.520000	-4.941000	0.000000	683.599029
4.530000	-4.941000	0.000000	683.117621
4.540000	-4.941000	0.000000	682.154806
4.550000	-4.941000	0.000000	681.191990
4.560000	-4.941000	0.000000	680.710583
4.570000	-4.941000	0.000000	679.747767
4.580000	-4.941000	0.000000	678.784951
4.590000	-4.941000	0.000000	678.303544
4.600000	-4.941000	0.000000	677.822136
4.610000	-4.941000	0.000000	676.859320
4.620000	-4.941000	0.000000	675.896505
4.630000	-4.941000	0.000000	675.415097
4.640000	-4.941000	0.000000	674.452282
4.650000	-4.941000	0.000000	673.970874
4.660000	-4.941000	0.000000	673.008058
4.670000	-4.941000	0.000000	672.526650
4.680000	-4.941000	0.000000	671.563835
4.690000	-4.941000	0.000000	670.601019
4.700000	-4.941000	0.000000	670.119612
4.710000	-4.941000	0.000000	669.638204
4.720000	-4.941000	0.000000	668.675388
4.730000	-4.941000	0.000000	667.712573
4.740000	-4.941000	0.000000	666.749757
4.750000	-4.941000	0.000000	666.268350
4.760000	-4.941000	0.000000	665.786942
4.770000	-4.941000	0.000000	664.824126
4.780000	-4.941000	0.000000	663.861311
4.790000	-4.941000	0.000000	663.379903
4.800000	-4.941000	0.000000	662.417087
4.810000	-4.941000	0.000000	661.935680
4.820000	-4.941000	0.000000	660.972864
4.830000	-4.941000	0.000000	660.491456
4.840000	-4.941000	0.000000	659.528641
4.850000	-4.941000	0.000000	659.047233
4.860000	-4.941000	0.000000	658.084417
4.870000	-4.941000	0.000000	657.603010
4.880000	-4.941000	0.000000	657.121602
4.890000	-4.941000	0.000000	656.158786
4.900000	-4.941000	0.000000	655.195971
4.910000	-4.941000	0.000000	654.714563
4.920000	-4.941100	0.000000	653.751748
4.930000	-4.941100	0.000000	652.788932
4.940000	-4.941100	0.000000	651.826117
4.950000	-4.941100	0.000000	651.344709
4.960000	-4.941100	0.000000	650.863301
4.970000	-4.941100	0.000000	650.381893
4.980000	-4.941100	0.000000	649.900485
4.990000	-4.941100	0.000000	648.937670
5.000000	-4.941100	0.000000	648.456262
5.010000	-4.941100	0.000000	647.493447
5.020000	-4.941100	0.000000	646.530631
5.030000	-4.941100	0.000000	646.049223
5.040000	-4.941100	0.000000	645.567816
5.050000	-4.941100	0.000000	645.086408
5.060000	-4.941200	0.000000	644.123592
5.070000	-4.941200	0.000000	643.160777
5.080000	-4.941200	0.000000	642.679369
5.090000	-4.941200	0.000000	642.197961
5.100000	-4.941200	0.000000	641.235146
5.110000	-4.941200	0.000000	640.272330
5.120000	-4.941200	0.000000	639.790922
5.130000	-4.941200	0.000000	639.309515
5.140000	-4.941200	0.000000	638.828107
5.150000	-4.941200	0.000000	637.865291
5.160000	-4.941200	0.000000	637.383883
5.170000	-4.941200	0.000000	636.902476
5.180000	-4.941200	0.000000	636.421068
5.190000	-4.941200	0.000000	635.458252
5.200000	-4.941200	0.000000	634.495437
5.210000	-4.941200	0.000000	634.014029
5.220000	-4.941200	0.000000	633.532621
5.230000	-4.941200	0.000000	633.051214
5.240000	-4.941200	0.000000	632.569806
5.250000	-4.941200	0.000000	631.606990
5.260000	-4.941200	0.000000	631.125583
5.270000	-4.941200	0.000000	630.162767
5.280000	-4.941200	0.000000	629.681359
5.290000	-4.941200	0.000000	629.199951
5.300000	-4.941200	0.000000	628.718544
5.310000	-4.941200	0.000000	628.237136
5.320000	-4.941200	0.000000	627.755728
5.330000	-4.941200	0.000000	627.274320
5.340000	-4.941200	0.000000	626.311505
5.350000	-4.941200	0.000000	625.830097
5.360000	-4.941200	0.000000	624.867282
5.370000	-4.941200	0.000000	624.385874
5.380000	-4.941200	0.000000	623.904466
5.390000	-4.941200	0.000000	623.423058
5.400000	-4.941200	0.000000	622.941650
5.410000	-4.941200	0.000000	622.460243
5.420000	-4.941200	0.000000	621.497427
5.430000	-4.941200	0.000000	621.016019
5.440000	-4.941200	0.000000	620.534612
5.450000	-4.941200	0.000000	620.053204
5.460000	-4.941200	0.000000	619.571796
5.470000	-4.941200	0.000000	618.608981
5.480000	-4.941200	0.000000	618.127573
5.490000	-4.941200	0.000000	617.646165
5.500000	-4.941200	0.000000	617.164757
5.510000	-4.941200	0.000000	616.201942
5.520000	-4.941200	0.000000	615.720534
5.530000	-4.941200	0.000000	615.239126
5.540000	-4.941200	0.000000	614.757718
5.550000	-4.941200	0.000000	614.276311
5.560000	-4.941200	0.000000	613.313495
5.570000	-4.941200	0.000000	612.832087
5.580000	-4.941200	0.000000	612.832087
5.590000	-4.941200	0.000000	611.869272
5.600000	-4.941200	0.000000	611.387864
5.610000	-4.941200	0.000000	610.425049
5.620000	-4.941200	0.000000	609.943641
5.630000	-4.941200	0.000000	609.462233
5.640000	-4.941200	0.000000	608.980825
5.650000	-4.941200	0.000000	608.499417
5.660000	-4.941200	0.000000	607.536602
5.670000	-4.941200	0.000000	607.055194
5.680000	-4.941200	0.000000	606.573786
5.690000	-4.941200	0.000000	606.573786
5.700000	-4.941200	0.000000	605.610971
5.710000	-4.941200	0.000000	604.648155
5.720000	-4.941200	0.000000	604.166748
5.730000	-4.941200	0.000000	604.166748
5.740000	-4.941200	0.000000	603.685340
5.750000	-4.941200	0.000000	603.203932
5.760000	-4.941200	0.000000	602.241117
5.770000	-4.941200	0.000000	601.759709
5.780000	-4.941200	0.000000	601.278301
5.790000	-4.941200	0.000000	600.796893
5.800000	-4.941200	0.000000	600.315485
5.810000	-4.941200	0.000000	599.834078
5.820000	-4.941200	0.000000	599.352670
5.830000	-4.941200	0.000000	598.871262
5.840000	-4.941200	0.000000	598.389854
5.850000	-4.941200	0.000000	597.427039
5.860000	-4.941200	0.000000	596.945631
5.870000	-4.941200	0.000000	596.464223
5.880000	-4.941200	0.000000	595.982816
5.890000	-4.941200	0.000000	595.982816
5.900000	-4.941200	0.000000	595.020000
5.910000	-4.941200	0.000000	594.538592
5.920000	-4.941200	0.000000	594.538592
5.930000	-4.941200	0.000000	594.057184
5.940000	-4.941200	0.000000	593.094369
5.950000	-4.941200	0.000000	592.612961
5.960000	-4.941100	0.000000	592.131553
5.970000	-4.941100	0.000000	591.650146
5.980000	-4.941100	0.000000	591.168738
5.990000	-4.941100	0.000000	590.687330
6.000000	-4.941100	0.000000	590.687330
6.010000	-4.941100	0.000000	590.205922
6.020000	-4.941100	0.000000	589.243107
6.030000	-4.941100	0.000000	588.761699
6.040000	-4.941100	0.000000	588.280291
6.050000	-4.941100	0.000000	587.798883
6.060000	-4.941100	0.000000	587.317476
6.070000	-4.941100	0.000000	586.836068
6.080000	-4.941100	0.000000	586.354660
6.090000	-4.941100	0.000000	585.873252
6.100000	-4.941100	0.000000	585.391845
6.110000	-4.941100	0.000000	584.910437
6.120000	-4.941100	0.000000	584.429029
6.130000	-4.941100	0.000000	583.947621
6.140000	-4.941100	0.000000	582.984806
6.150000	-4.941100	0.000000	582.503398
6.160000	-4.941100	0.000000	582.503398
6.170000	-4.941100	0.000000	582.021990
6.180000	-4.941100	0.000000	581.540583
6.190000	-4.941100	0.000000	581.059175
6.200000	-4.941100	0.000000	580.577767
6.210000	-4.941100	0.000000	580.096359
