<Mach-1 File>
<INFO>
Date:	Thu, Nov 23, 2023
Time:	12:43:35.090
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	10kg - SN: 1805192
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.962816
Load Cell Offset:	171.500000
Load Cell Calibration Date:	2023-11-23
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	1.2660
Velocity, mm/s:	1.2660
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, gf/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fz, gf
0.660000	-4.994900	0.000000	11.072379
0.670000	-4.981500	0.000000	11.072379
0.680000	-4.969900	0.000000	11.072379
0.690000	-4.957000	0.000000	11.553786
0.700000	-4.943800	0.000000	11.553786
0.710000	-4.931700	0.000000	12.035194
0.720000	-4.918700	0.000000	12.035194
0.730000	-4.905700	0.000000	12.516602
0.740000	-4.893700	0.000000	12.516602
0.750000	-4.880800	0.000000	12.998010
0.760000	-4.867700	0.000000	12.998010
0.770000	-4.855500	0.000000	13.960825
0.780000	-4.842800	0.000000	14.442233
0.790000	-4.829700	0.000000	15.405049
0.800000	-4.817500	0.000000	15.886456
0.810000	-4.804900	0.000000	15.886456
0.820000	-4.792000	0.000000	16.367864
0.830000	-4.779600	0.000000	17.330680
0.840000	-4.766800	0.000000	18.293495
0.850000	-4.753800	0.000000	18.774903
0.860000	-4.741500	0.000000	19.737718
0.870000	-4.729400	0.000000	20.700534
0.880000	-4.715700	0.000000	21.663350
0.890000	-4.703400	0.000000	23.107573
0.900000	-4.691000	0.000000	24.070388
0.910000	-4.677600	0.000000	25.514612
0.920000	-4.665600	0.000000	27.440243
0.930000	-4.652800	0.000000	29.365874
0.940000	-4.639800	0.000000	31.291505
0.950000	-4.627600	0.000000	33.698544
0.960000	-4.614800	0.000000	36.105583
0.970000	-4.602000	0.000000	38.994029
0.980000	-4.589700	0.000000	42.363883
0.990000	-4.576700	0.000000	46.215146
1.000000	-4.564300	0.000000	50.547816
1.010000	-4.551800	0.000000	55.361893
1.020000	-4.538600	0.000000	61.138786
1.030000	-4.525800	0.000000	67.878495
1.040000	-4.513500	0.000000	76.062427
1.050000	-4.500900	0.000000	84.727767
1.060000	-4.488100	0.000000	95.318738
1.070000	-4.475500	0.000000	106.872524
1.080000	-4.462700	0.000000	120.833350
1.090000	-4.450500	0.000000	136.719806
1.100000	-4.437300	0.000000	155.494709
1.110000	-4.424900	0.000000	177.158058
1.120000	-4.412400	0.000000	201.709854
1.130000	-4.399600	0.000000	230.112913
1.140000	-4.386700	0.000000	262.367233
1.150000	-4.374200	0.000000	298.954223
1.160000	-4.361600	0.000000	340.836699
1.170000	-4.349000	0.000000	388.014660
1.180000	-4.336200	0.000000	440.006699
1.190000	-4.323700	0.000000	497.775631
1.200000	-4.311000	0.000000	560.358641
1.210000	-4.298400	0.000000	628.718544
1.220000	-4.285700	0.000000	701.411117
1.230000	-4.273000	0.000000	777.954951
1.240000	-4.260300	0.000000	857.868641
1.250000	-4.248400	0.000000	939.226553
1.260000	-4.238600	0.000000	1015.770388
1.270000	-4.233100	0.000000	1077.390583
1.280000	-4.228500	0.000000	1105.793641
1.290000	-4.225700	0.000000	1101.942379
1.300000	-4.225600	0.000000	1079.797621
1.310000	-4.225600	0.000000	1040.322184
1.320000	-4.225600	0.000000	992.662816
1.330000	-4.225600	0.000000	949.336117
1.340000	-4.225500	0.000000	913.711942
1.350000	-4.225500	0.000000	885.308883
1.360000	-4.225500	0.000000	860.275680
1.370000	-4.225500	0.000000	838.130922
1.380000	-4.225500	0.000000	817.911796
1.390000	-4.225600	0.000000	800.099709
1.400000	-4.225900	0.000000	783.731845
1.410000	-4.226200	0.000000	767.845388
1.420000	-4.226400	0.000000	752.440340
1.430000	-4.226600	0.000000	737.998107
1.440000	-4.226700	0.000000	725.962913
1.450000	-4.226800	0.000000	714.890534
1.460000	-4.226800	0.000000	705.262379
1.470000	-4.226800	0.000000	696.597039
1.480000	-4.226800	0.000000	688.413107
1.490000	-4.226800	0.000000	681.191990
1.500000	-4.226900	0.000000	674.452282
1.510000	-4.226900	0.000000	667.712573
1.520000	-4.226900	0.000000	660.972864
1.530000	-4.226900	0.000000	654.714563
1.540000	-4.226900	0.000000	648.937670
1.550000	-4.226900	0.000000	643.642184
1.560000	-4.226900	0.000000	638.346699
1.570000	-4.226900	0.000000	633.051214
1.580000	-4.226900	0.000000	627.755728
1.590000	-4.226900	0.000000	623.423058
1.600000	-4.226900	0.000000	619.090388
1.610000	-4.226900	0.000000	614.757718
1.620000	-4.226900	0.000000	609.943641
1.630000	-4.226900	0.000000	606.092379
1.640000	-4.226900	0.000000	602.241117
1.650000	-4.226900	0.000000	598.871262
1.660000	-4.226900	0.000000	595.020000
1.670000	-4.226900	0.000000	591.168738
1.680000	-4.226900	0.000000	587.798883
1.690000	-4.226900	0.000000	583.947621
1.700000	-4.226900	0.000000	581.059175
1.710000	-4.226900	0.000000	577.689320
1.720000	-4.226900	0.000000	574.319466
1.730000	-4.226900	0.000000	571.431019
1.740000	-4.226900	0.000000	568.542573
1.750000	-4.226900	0.000000	565.654126
1.760000	-4.226900	0.000000	562.765680
1.770000	-4.226800	0.000000	559.877233
1.780000	-4.226800	0.000000	556.988786
1.790000	-4.226800	0.000000	554.581748
1.800000	-4.226800	0.000000	551.693301
1.810000	-4.226800	0.000000	549.286262
1.820000	-4.226800	0.000000	546.879223
1.830000	-4.226800	0.000000	544.472184
1.840000	-4.226800	0.000000	542.065146
1.850000	-4.226800	0.000000	540.139515
1.860000	-4.226800	0.000000	538.213883
1.870000	-4.226800	0.000000	535.806845
1.880000	-4.226800	0.000000	533.399806
1.890000	-4.226800	0.000000	531.474175
1.900000	-4.226800	0.000000	529.548544
1.910000	-4.226800	0.000000	527.622913
1.920000	-4.226800	0.000000	525.697282
1.930000	-4.226800	0.000000	523.290243
1.940000	-4.226800	0.000000	521.364612
1.950000	-4.226800	0.000000	519.438981
1.960000	-4.226800	0.000000	517.994757
1.970000	-4.226800	0.000000	516.069126
1.980000	-4.226800	0.000000	514.624903
1.990000	-4.226800	0.000000	512.699272
2.000000	-4.226800	0.000000	510.773641
2.010000	-4.226800	0.000000	508.848010
2.020000	-4.226800	0.000000	507.403786
2.030000	-4.226800	0.000000	505.959563
2.040000	-4.226700	0.000000	504.033932
2.050000	-4.226700	0.000000	502.108301
2.060000	-4.226700	0.000000	500.664078
2.070000	-4.226700	0.000000	499.701262
2.080000	-4.226700	0.000000	498.257039
2.090000	-4.226700	0.000000	496.331408
2.100000	-4.226700	0.000000	494.887184
2.110000	-4.226700	0.000000	493.442961
2.120000	-4.226700	0.000000	492.480146
2.130000	-4.226700	0.000000	491.035922
2.140000	-4.226700	0.000000	489.110291
2.150000	-4.226700	0.000000	487.666068
2.160000	-4.226700	0.000000	486.703252
2.170000	-4.226700	0.000000	485.259029
2.180000	-4.226700	0.000000	483.814806
2.190000	-4.226700	0.000000	482.370583
2.200000	-4.226700	0.000000	481.407767
2.210000	-4.226700	0.000000	480.444951
2.220000	-4.226700	0.000000	479.000728
2.230000	-4.226700	0.000000	477.556505
2.240000	-4.226700	0.000000	476.593689
2.250000	-4.226700	0.000000	475.630874
2.260000	-4.226700	0.000000	474.186650
2.270000	-4.226700	0.000000	472.742427
2.280000	-4.226700	0.000000	471.779612
2.290000	-4.226700	0.000000	470.816796
2.300000	-4.226700	0.000000	469.853981
2.310000	-4.226700	0.000000	468.409757
2.320000	-4.226700	0.000000	467.446942
2.330000	-4.226700	0.000000	466.484126
2.340000	-4.226700	0.000000	465.521311
2.350000	-4.226700	0.000000	464.077087
2.360000	-4.226700	0.000000	463.114272
2.370000	-4.226700	0.000000	462.151456
2.380000	-4.226700	0.000000	461.188641
2.390000	-4.226700	0.000000	460.225825
2.400000	-4.226700	0.000000	459.744417
2.410000	-4.226700	0.000000	458.781602
2.420000	-4.226700	0.000000	457.818786
2.430000	-4.226700	0.000000	456.855971
2.440000	-4.226700	0.000000	455.893155
2.450000	-4.226700	0.000000	454.930340
2.460000	-4.226700	0.000000	453.967524
2.470000	-4.226700	0.000000	453.004709
2.480000	-4.226700	0.000000	452.041893
2.490000	-4.226700	0.000000	451.560485
2.500000	-4.226700	0.000000	450.597670
2.510000	-4.226700	0.000000	449.634854
2.520000	-4.226700	0.000000	448.672039
2.530000	-4.226700	0.000000	448.190631
2.540000	-4.226700	0.000000	447.227816
2.550000	-4.226700	0.000000	446.265000
2.560000	-4.226700	0.000000	445.302184
2.570000	-4.226700	0.000000	444.820777
2.580000	-4.226700	0.000000	444.339369
2.590000	-4.226700	0.000000	443.376553
2.600000	-4.226700	0.000000	442.895146
2.610000	-4.226700	0.000000	441.932330
2.620000	-4.226700	0.000000	440.969515
2.630000	-4.226700	0.000000	440.488107
2.640000	-4.226700	0.000000	440.006699
2.650000	-4.226700	0.000000	439.043883
2.660000	-4.226700	0.000000	438.562476
2.670000	-4.226700	0.000000	437.599660
2.680000	-4.226700	0.000000	437.118252
2.690000	-4.226700	0.000000	436.155437
2.700000	-4.226700	0.000000	435.674029
2.710000	-4.226700	0.000000	435.192621
2.720000	-4.226700	0.000000	434.229806
2.730000	-4.226700	0.000000	433.748398
2.740000	-4.226700	0.000000	433.266990
2.750000	-4.226700	0.000000	432.304175
2.760000	-4.226700	0.000000	431.822767
2.770000	-4.226700	0.000000	431.341359
2.780000	-4.226700	0.000000	430.859951
2.790000	-4.226700	0.000000	429.897136
2.800000	-4.226700	0.000000	429.415728
2.810000	-4.226700	0.000000	428.934320
2.820000	-4.226700	0.000000	428.452913
2.830000	-4.226700	0.000000	427.490097
2.840000	-4.226700	0.000000	427.008689
2.850000	-4.226700	0.000000	426.045874
2.860000	-4.226700	0.000000	425.564466
2.870000	-4.226700	0.000000	425.564466
2.880000	-4.226700	0.000000	425.083058
2.890000	-4.226700	0.000000	424.120243
2.900000	-4.226700	0.000000	423.638835
2.910000	-4.226700	0.000000	423.157427
2.920000	-4.226700	0.000000	422.676019
2.930000	-4.226700	0.000000	422.194612
2.940000	-4.226700	0.000000	421.713204
2.950000	-4.226700	0.000000	421.231796
2.960000	-4.226700	0.000000	420.750388
2.970000	-4.226700	0.000000	420.268981
2.980000	-4.226700	0.000000	419.306165
2.990000	-4.226700	0.000000	418.824757
3.000000	-4.226700	0.000000	418.343350
3.010000	-4.226700	0.000000	417.861942
3.020000	-4.226700	0.000000	417.380534
3.030000	-4.226700	0.000000	416.899126
3.040000	-4.226700	0.000000	416.417718
3.050000	-4.226700	0.000000	415.936311
3.060000	-4.226700	0.000000	415.454903
3.070000	-4.226700	0.000000	414.973495
3.080000	-4.226700	0.000000	414.492087
3.090000	-4.226700	0.000000	414.010680
3.100000	-4.226700	0.000000	413.529272
3.110000	-4.226700	0.000000	413.047864
3.120000	-4.226700	0.000000	412.566456
3.130000	-4.226700	0.000000	412.085049
3.140000	-4.226700	0.000000	411.603641
3.150000	-4.226700	0.000000	411.122233
3.160000	-4.226700	0.000000	410.640825
3.170000	-4.226600	0.000000	410.640825
3.180000	-4.226600	0.000000	410.159417
3.190000	-4.226600	0.000000	409.678010
3.200000	-4.226600	0.000000	409.196602
3.210000	-4.226600	0.000000	408.715194
3.220000	-4.226600	0.000000	408.233786
3.230000	-4.226600	0.000000	408.233786
3.240000	-4.226600	0.000000	407.752379
3.250000	-4.226600	0.000000	407.270971
3.260000	-4.226600	0.000000	406.789563
3.270000	-4.226600	0.000000	406.789563
3.280000	-4.226600	0.000000	406.308155
3.290000	-4.226600	0.000000	405.826748
3.300000	-4.226600	0.000000	405.345340
3.310000	-4.226600	0.000000	404.863932
3.320000	-4.226600	0.000000	404.382524
3.330000	-4.226600	0.000000	404.382524
3.340000	-4.226600	0.000000	403.901117
3.350000	-4.226600	0.000000	403.419709
3.360000	-4.226600	0.000000	402.938301
3.370000	-4.226600	0.000000	402.456893
3.380000	-4.226600	0.000000	402.456893
3.390000	-4.226600	0.000000	401.975485
3.400000	-4.226600	0.000000	401.494078
3.410000	-4.226600	0.000000	401.494078
3.420000	-4.226600	0.000000	401.012670
3.430000	-4.226600	0.000000	401.012670
3.440000	-4.226600	0.000000	400.531262
3.450000	-4.226600	0.000000	400.531262
3.460000	-4.226600	0.000000	400.049854
3.470000	-4.226600	0.000000	399.568447
3.480000	-4.226600	0.000000	399.087039
3.490000	-4.226600	0.000000	399.087039
3.500000	-4.226600	0.000000	398.605631
3.510000	-4.226600	0.000000	398.124223
3.520000	-4.226600	0.000000	398.124223
3.530000	-4.226600	0.000000	397.642816
3.540000	-4.226600	0.000000	397.642816
3.550000	-4.226600	0.000000	397.161408
3.560000	-4.226600	0.000000	396.680000
3.570000	-4.226600	0.000000	396.680000
3.580000	-4.226600	0.000000	396.198592
3.590000	-4.226600	0.000000	396.198592
3.600000	-4.226600	0.000000	395.717184
3.610000	-4.226600	0.000000	395.235777
3.620000	-4.226600	0.000000	395.235777
3.630000	-4.226600	0.000000	394.754369
3.640000	-4.226600	0.000000	394.754369
3.650000	-4.226600	0.000000	394.272961
3.660000	-4.226600	0.000000	394.272961
3.670000	-4.226600	0.000000	393.791553
3.680000	-4.226600	0.000000	393.310146
3.690000	-4.226600	0.000000	393.310146
3.700000	-4.226600	0.000000	393.310146
3.710000	-4.226600	0.000000	393.310146
3.720000	-4.226600	0.000000	391.865922
3.730000	-4.226600	0.000000	391.865922
3.740000	-4.226600	0.000000	392.347330
3.750000	-4.226600	0.000000	392.347330
3.760000	-4.226600	0.000000	391.865922
3.770000	-4.226600	0.000000	390.903107
3.780000	-4.226600	0.000000	390.903107
3.790000	-4.226600	0.000000	390.903107
3.800000	-4.226600	0.000000	390.903107
3.810000	-4.226600	0.000000	390.903107
3.820000	-4.226600	0.000000	390.421699
3.830000	-4.226600	0.000000	389.940291
3.840000	-4.226600	0.000000	389.940291
3.850000	-4.226600	0.000000	389.940291
3.860000	-4.226600	0.000000	389.940291
3.870000	-4.226600	0.000000	389.458883
3.880000	-4.226600	0.000000	388.496068
3.890000	-4.226600	0.000000	388.496068
3.900000	-4.226600	0.000000	388.977476
3.910000	-4.226600	0.000000	388.977476
3.920000	-4.226600	0.000000	388.496068
3.930000	-4.226600	0.000000	388.014660
3.940000	-4.226600	0.000000	388.014660
3.950000	-4.226600	0.000000	388.014660
3.960000	-4.226700	0.000000	387.533252
3.970000	-4.226700	0.000000	387.051845
3.980000	-4.226700	0.000000	387.051845
3.990000	-4.226700	0.000000	387.051845
4.000000	-4.226700	0.000000	387.051845
4.010000	-4.226700	0.000000	387.051845
4.020000	-4.226700	0.000000	386.570437
4.030000	-4.226700	0.000000	386.570437
4.040000	-4.226700	0.000000	386.570437
4.050000	-4.226700	0.000000	386.570437
4.060000	-4.226700	0.000000	386.570437
4.070000	-4.226700	0.000000	386.089029
4.080000	-4.226700	0.000000	386.089029
4.090000	-4.226700	0.000000	386.089029
4.100000	-4.226700	0.000000	386.089029
4.110000	-4.226700	0.000000	385.607621
4.120000	-4.226700	0.000000	385.607621
4.130000	-4.226700	0.000000	385.607621
4.140000	-4.226700	0.000000	385.126214
4.150000	-4.226700	0.000000	385.126214
4.160000	-4.226700	0.000000	385.126214
4.170000	-4.226700	0.000000	385.126214
4.180000	-4.226700	0.000000	385.126214
4.190000	-4.226700	0.000000	384.644806
4.200000	-4.226700	0.000000	384.644806
4.210000	-4.226700	0.000000	384.644806
4.220000	-4.226700	0.000000	384.163398
4.230000	-4.226700	0.000000	384.163398
4.240000	-4.226700	0.000000	384.163398
4.250000	-4.226700	0.000000	384.163398
4.260000	-4.226700	0.000000	384.163398
4.270000	-4.226700	0.000000	384.163398
4.280000	-4.226700	0.000000	383.681990
4.290000	-4.226700	0.000000	383.681990
4.300000	-4.226700	0.000000	383.200583
4.310000	-4.226700	0.000000	383.200583
4.320000	-4.226700	0.000000	383.200583
4.330000	-4.226700	0.000000	383.200583
4.340000	-4.226700	0.000000	382.719175
4.350000	-4.226700	0.000000	382.719175
4.360000	-4.226700	0.000000	382.719175
4.370000	-4.226700	0.000000	382.719175
4.380000	-4.226700	0.000000	382.719175
4.390000	-4.226700	0.000000	382.237767
4.400000	-4.226700	0.000000	382.237767
4.410000	-4.226700	0.000000	382.237767
4.420000	-4.226700	0.000000	381.756359
4.430000	-4.226700	0.000000	381.756359
4.440000	-4.226700	0.000000	381.756359
4.450000	-4.226700	0.000000	381.756359
4.460000	-4.226700	0.000000	381.756359
4.470000	-4.226700	0.000000	381.274951
4.480000	-4.226700	0.000000	381.274951
4.490000	-4.226700	0.000000	381.274951
4.500000	-4.226700	0.000000	381.274951
4.510000	-4.226700	0.000000	381.274951
4.520000	-4.226700	0.000000	380.793544
4.530000	-4.226700	0.000000	380.793544
4.540000	-4.226700	0.000000	380.793544
4.550000	-4.226700	0.000000	380.793544
4.560000	-4.226700	0.000000	380.793544
4.570000	-4.226700	0.000000	380.793544
4.580000	-4.226700	0.000000	380.793544
4.590000	-4.226700	0.000000	380.312136
4.600000	-4.226700	0.000000	380.312136
4.610000	-4.226700	0.000000	380.312136
4.620000	-4.226700	0.000000	379.830728
4.630000	-4.226700	0.000000	379.830728
4.640000	-4.226700	0.000000	379.830728
4.650000	-4.226700	0.000000	379.830728
4.660000	-4.226700	0.000000	379.830728
4.670000	-4.226700	0.000000	379.349320
4.680000	-4.226700	0.000000	379.349320
4.690000	-4.226700	0.000000	379.349320
4.700000	-4.226700	0.000000	379.349320
4.710000	-4.226700	0.000000	379.349320
4.720000	-4.226700	0.000000	378.867913
4.730000	-4.226700	0.000000	378.867913
4.740000	-4.226700	0.000000	378.867913
4.750000	-4.226700	0.000000	378.867913
4.760000	-4.226700	0.000000	378.867913
4.770000	-4.226700	0.000000	378.386505
4.780000	-4.226700	0.000000	378.386505
4.790000	-4.226700	0.000000	378.386505
4.800000	-4.226700	0.000000	378.386505
4.810000	-4.226700	0.000000	377.905097
4.820000	-4.226700	0.000000	377.905097
4.830000	-4.226700	0.000000	377.905097
4.840000	-4.226700	0.000000	377.905097
4.850000	-4.226700	0.000000	377.905097
4.860000	-4.226700	0.000000	377.423689
4.870000	-4.226700	0.000000	377.423689
4.880000	-4.226700	0.000000	377.423689
4.890000	-4.226700	0.000000	377.423689
4.900000	-4.226700	0.000000	376.942282
4.910000	-4.226700	0.000000	376.942282
4.920000	-4.226700	0.000000	376.942282
4.930000	-4.226700	0.000000	376.942282
4.940000	-4.226700	0.000000	376.460874
4.950000	-4.226700	0.000000	376.460874
4.960000	-4.226700	0.000000	376.460874
4.970000	-4.226700	0.000000	376.460874
4.980000	-4.226700	0.000000	376.460874
4.990000	-4.226700	0.000000	376.460874
5.000000	-4.226700	0.000000	376.460874
5.010000	-4.226700	0.000000	376.460874
5.020000	-4.226700	0.000000	375.979466
5.030000	-4.226700	0.000000	375.979466
5.040000	-4.226700	0.000000	375.498058
5.050000	-4.226700	0.000000	375.498058
5.060000	-4.226700	0.000000	375.498058
5.070000	-4.226700	0.000000	375.498058
5.080000	-4.226700	0.000000	375.498058
5.090000	-4.226700	0.000000	375.016650
5.100000	-4.226700	0.000000	375.016650
5.110000	-4.226700	0.000000	375.498058
5.120000	-4.226700	0.000000	375.016650
5.130000	-4.226700	0.000000	375.016650
5.140000	-4.226700	0.000000	374.535243
5.150000	-4.226700	0.000000	375.016650
5.160000	-4.226700	0.000000	375.016650
5.170000	-4.226700	0.000000	375.016650
5.180000	-4.226700	0.000000	374.535243
5.190000	-4.226700	0.000000	374.053835
5.200000	-4.226700	0.000000	374.535243
5.210000	-4.226700	0.000000	374.535243
5.220000	-4.226700	0.000000	374.535243
5.230000	-4.226700	0.000000	374.053835
5.240000	-4.226700	0.000000	374.053835
5.250000	-4.226700	0.000000	373.572427
5.260000	-4.226700	0.000000	373.572427
5.270000	-4.226700	0.000000	373.091019
5.280000	-4.226700	0.000000	373.091019
5.290000	-4.226700	0.000000	373.091019
5.300000	-4.226700	0.000000	373.091019
5.310000	-4.226700	0.000000	373.091019
5.320000	-4.226700	0.000000	373.091019
5.330000	-4.226700	0.000000	373.091019
5.340000	-4.226700	0.000000	373.091019
5.350000	-4.226700	0.000000	373.091019
5.360000	-4.226700	0.000000	373.091019
5.370000	-4.226700	0.000000	372.609612
5.380000	-4.226700	0.000000	372.609612
5.390000	-4.226700	0.000000	372.609612
5.400000	-4.226700	0.000000	372.128204
5.410000	-4.226700	0.000000	372.609612
5.420000	-4.226700	0.000000	372.128204
5.430000	-4.226700	0.000000	372.128204
5.440000	-4.226700	0.000000	372.128204
5.450000	-4.226700	0.000000	372.128204
5.460000	-4.226700	0.000000	371.646796
5.470000	-4.226700	0.000000	371.646796
5.480000	-4.226700	0.000000	371.646796
5.490000	-4.226700	0.000000	371.646796
5.500000	-4.226700	0.000000	371.646796
5.510000	-4.226700	0.000000	371.165388
5.520000	-4.226700	0.000000	371.165388
5.530000	-4.226700	0.000000	371.165388
5.540000	-4.226700	0.000000	371.165388
5.550000	-4.226700	0.000000	371.165388
5.560000	-4.226700	0.000000	370.683981
5.570000	-4.226700	0.000000	370.683981
5.580000	-4.226700	0.000000	370.683981
5.590000	-4.226700	0.000000	370.683981
5.600000	-4.226700	0.000000	370.683981
5.610000	-4.226700	0.000000	370.683981
5.620000	-4.226700	0.000000	370.683981
5.630000	-4.226700	0.000000	370.202573
5.640000	-4.226700	0.000000	370.202573
5.650000	-4.226700	0.000000	370.202573
5.660000	-4.226700	0.000000	370.202573
5.670000	-4.226700	0.000000	369.721165
5.680000	-4.226700	0.000000	369.721165
5.690000	-4.226700	0.000000	369.721165
5.700000	-4.226700	0.000000	369.721165
5.710000	-4.226700	0.000000	369.239757
5.720000	-4.226700	0.000000	369.239757
5.730000	-4.226700	0.000000	369.239757
5.740000	-4.226700	0.000000	369.239757
5.750000	-4.226700	0.000000	369.239757
5.760000	-4.226700	0.000000	369.239757
5.770000	-4.226700	0.000000	368.758350
5.780000	-4.226700	0.000000	368.758350
5.790000	-4.226700	0.000000	369.239757
5.800000	-4.226700	0.000000	368.758350
5.810000	-4.226700	0.000000	368.758350
5.820000	-4.226700	0.000000	368.276942
5.830000	-4.226700	0.000000	368.276942
5.840000	-4.226700	0.000000	368.758350
5.850000	-4.226700	0.000000	368.758350
5.860000	-4.226700	0.000000	368.276942
5.870000	-4.226700	0.000000	368.276942
5.880000	-4.226700	0.000000	368.276942
5.890000	-4.226700	0.000000	368.276942
5.900000	-4.226700	0.000000	368.276942
5.910000	-4.226700	0.000000	367.795534
5.920000	-4.226700	0.000000	367.795534
5.930000	-4.226700	0.000000	367.795534
5.940000	-4.226700	0.000000	367.795534
5.950000	-4.226700	0.000000	367.795534
5.960000	-4.226700	0.000000	367.795534
5.970000	-4.226700	0.000000	367.795534
5.980000	-4.226700	0.000000	367.314126
5.990000	-4.226700	0.000000	367.314126
6.000000	-4.226700	0.000000	367.314126
6.010000	-4.226700	0.000000	366.832718
6.020000	-4.226700	0.000000	367.314126
6.030000	-4.226700	0.000000	366.832718
6.040000	-4.226700	0.000000	366.832718
6.050000	-4.226700	0.000000	366.832718
6.060000	-4.226700	0.000000	366.832718
6.070000	-4.226700	0.000000	366.832718
6.080000	-4.226700	0.000000	366.351311
6.090000	-4.226700	0.000000	366.351311
6.100000	-4.226700	0.000000	366.351311
6.110000	-4.226700	0.000000	366.351311
6.120000	-4.226700	0.000000	366.351311
6.130000	-4.226700	0.000000	365.869903
6.140000	-4.226700	0.000000	365.869903
6.150000	-4.226700	0.000000	365.869903
6.160000	-4.226700	0.000000	365.869903
6.170000	-4.226700	0.000000	365.869903
6.180000	-4.226700	0.000000	365.869903
6.190000	-4.226700	0.000000	365.869903
6.200000	-4.226700	0.000000	365.388495
6.210000	-4.226700	0.000000	365.388495
6.220000	-4.226700	0.000000	365.388495
6.230000	-4.226700	0.000000	365.388495
6.240000	-4.226700	0.000000	365.388495
6.250000	-4.226700	0.000000	364.907087
6.260000	-4.226700	0.000000	364.907087
6.270000	-4.226700	0.000000	364.907087
6.280000	-4.226700	0.000000	364.907087
