<Mach-1 File>
<INFO>
Date:	Thu, Nov 23, 2023
Time:	12:21:51.090
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	10kg - SN: 1805192
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.962816
Load Cell Offset:	171.500000
Load Cell Calibration Date:	2023-11-23
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	0.6330
Velocity, mm/s:	0.0063
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, gf/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fz, gf
0.840000	-6.133000	0.000000	0.000000
0.850000	-6.132900	0.000000	0.000000
0.860000	-6.132800	0.000000	0.000000
0.870000	-6.132800	0.000000	0.000000
0.880000	-6.132700	0.000000	0.000000
0.890000	-6.132700	0.000000	0.000000
0.900000	-6.132600	0.000000	0.000000
0.910000	-6.132600	0.000000	0.000000
0.920000	-6.132500	0.000000	0.000000
0.930000	-6.132400	0.000000	0.000000
0.940000	-6.132300	0.000000	0.000000
0.950000	-6.132300	0.000000	0.000000
0.960000	-6.132200	0.000000	0.000000
0.970000	-6.132200	0.000000	0.000000
0.980000	-6.132100	0.000000	0.000000
0.990000	-6.132000	0.000000	0.000000
1.000000	-6.132000	0.000000	0.000000
1.010000	-6.131900	0.000000	0.000000
1.020000	-6.131800	0.000000	0.000000
1.030000	-6.131800	0.000000	0.000000
1.040000	-6.131700	0.000000	0.000000
1.050000	-6.131700	0.000000	0.000000
1.060000	-6.131600	0.000000	0.000000
1.070000	-6.131500	0.000000	0.000000
1.080000	-6.131500	0.000000	0.000000
1.090000	-6.131400	0.000000	0.000000
1.100000	-6.131300	0.000000	0.000000
1.110000	-6.131300	0.000000	0.000000
1.120000	-6.131200	0.000000	0.000000
1.130000	-6.131100	0.000000	0.000000
1.140000	-6.131100	0.000000	0.000000
1.150000	-6.131000	0.000000	0.000000
1.160000	-6.131000	0.000000	0.000000
1.170000	-6.130900	0.000000	0.000000
1.180000	-6.130900	0.000000	0.000000
1.190000	-6.130800	0.000000	0.000000
1.200000	-6.130700	0.000000	0.000000
1.210000	-6.130700	0.000000	0.000000
1.220000	-6.130600	0.000000	0.000000
1.230000	-6.130500	0.000000	0.481408
1.240000	-6.130400	0.000000	0.000000
1.250000	-6.130400	0.000000	0.481408
1.260000	-6.130300	0.000000	0.481408
1.270000	-6.130200	0.000000	0.481408
1.280000	-6.130100	0.000000	0.481408
1.290000	-6.130100	0.000000	0.000000
1.300000	-6.130000	0.000000	0.000000
1.310000	-6.130000	0.000000	0.481408
1.320000	-6.130000	0.000000	0.481408
1.330000	-6.129900	0.000000	0.481408
1.340000	-6.129900	0.000000	0.481408
1.350000	-6.129800	0.000000	0.481408
1.360000	-6.129800	0.000000	0.481408
1.370000	-6.129700	0.000000	0.481408
1.380000	-6.129600	0.000000	0.481408
1.390000	-6.129600	0.000000	0.481408
1.400000	-6.129500	0.000000	0.481408
1.410000	-6.129400	0.000000	0.481408
1.420000	-6.129300	0.000000	0.000000
1.430000	-6.129300	0.000000	0.481408
1.440000	-6.129200	0.000000	0.000000
1.450000	-6.129100	0.000000	0.000000
1.460000	-6.129000	0.000000	0.481408
1.470000	-6.129000	0.000000	0.481408
1.480000	-6.128900	0.000000	0.481408
1.490000	-6.128900	0.000000	0.481408
1.500000	-6.128800	0.000000	0.481408
1.510000	-6.128800	0.000000	0.481408
1.520000	-6.128700	0.000000	0.481408
1.530000	-6.128700	0.000000	0.000000
1.540000	-6.128600	0.000000	0.000000
1.550000	-6.128600	0.000000	0.481408
1.560000	-6.128500	0.000000	0.481408
1.570000	-6.128400	0.000000	0.481408
1.580000	-6.128300	0.000000	0.481408
1.590000	-6.128300	0.000000	0.481408
1.600000	-6.128200	0.000000	0.481408
1.610000	-6.128100	0.000000	0.481408
1.620000	-6.128100	0.000000	0.481408
1.630000	-6.128000	0.000000	0.481408
1.640000	-6.128000	0.000000	0.481408
1.650000	-6.127900	0.000000	0.481408
1.660000	-6.127800	0.000000	0.481408
1.670000	-6.127800	0.000000	0.481408
1.680000	-6.127700	0.000000	0.000000
1.690000	-6.127600	0.000000	0.000000
1.700000	-6.127600	0.000000	0.481408
1.710000	-6.127500	0.000000	0.481408
1.720000	-6.127400	0.000000	0.481408
1.730000	-6.127400	0.000000	0.481408
1.740000	-6.127300	0.000000	0.481408
1.750000	-6.127300	0.000000	0.481408
1.760000	-6.127200	0.000000	0.481408
1.770000	-6.127100	0.000000	0.000000
1.780000	-6.127100	0.000000	0.481408
1.790000	-6.127000	0.000000	0.481408
1.800000	-6.126900	0.000000	0.481408
1.810000	-6.126900	0.000000	0.481408
1.820000	-6.126800	0.000000	0.481408
1.830000	-6.126700	0.000000	0.481408
1.840000	-6.126700	0.000000	0.481408
1.850000	-6.126600	0.000000	0.481408
1.860000	-6.126600	0.000000	0.481408
1.870000	-6.126500	0.000000	0.481408
1.880000	-6.126400	0.000000	0.481408
1.890000	-6.126400	0.000000	0.481408
1.900000	-6.126300	0.000000	0.481408
1.910000	-6.126200	0.000000	0.481408
1.920000	-6.126200	0.000000	0.481408
1.930000	-6.126100	0.000000	0.481408
1.940000	-6.126000	0.000000	0.481408
1.950000	-6.126000	0.000000	0.481408
1.960000	-6.125900	0.000000	0.481408
1.970000	-6.125900	0.000000	0.481408
1.980000	-6.125800	0.000000	0.481408
1.990000	-6.125700	0.000000	0.481408
2.000000	-6.125700	0.000000	0.481408
2.010000	-6.125600	0.000000	0.481408
2.020000	-6.125600	0.000000	0.481408
2.030000	-6.125500	0.000000	0.481408
2.040000	-6.125500	0.000000	0.481408
2.050000	-6.125400	0.000000	0.481408
2.060000	-6.125300	0.000000	0.481408
2.070000	-6.125200	0.000000	0.481408
2.080000	-6.125100	0.000000	0.481408
2.090000	-6.125100	0.000000	0.481408
2.100000	-6.125000	0.000000	0.481408
2.110000	-6.124900	0.000000	0.481408
2.120000	-6.124900	0.000000	0.481408
2.130000	-6.124800	0.000000	0.481408
2.140000	-6.124800	0.000000	0.481408
2.150000	-6.124700	0.000000	0.481408
2.160000	-6.124700	0.000000	0.481408
2.170000	-6.124600	0.000000	0.481408
2.180000	-6.124500	0.000000	0.481408
2.190000	-6.124500	0.000000	0.481408
2.200000	-6.124400	0.000000	0.481408
2.210000	-6.124400	0.000000	0.481408
2.220000	-6.124300	0.000000	0.481408
2.230000	-6.124200	0.000000	0.481408
2.240000	-6.124200	0.000000	0.481408
2.250000	-6.124100	0.000000	0.481408
2.260000	-6.124000	0.000000	0.481408
2.270000	-6.124000	0.000000	0.962816
2.280000	-6.123900	0.000000	0.962816
2.290000	-6.123900	0.000000	0.962816
2.300000	-6.123800	0.000000	0.481408
2.310000	-6.123700	0.000000	0.481408
2.320000	-6.123700	0.000000	0.481408
2.330000	-6.123600	0.000000	0.962816
2.340000	-6.123500	0.000000	0.962816
2.350000	-6.123500	0.000000	0.481408
2.360000	-6.123400	0.000000	0.962816
2.370000	-6.123300	0.000000	0.962816
2.380000	-6.123300	0.000000	0.962816
2.390000	-6.123200	0.000000	0.962816
2.400000	-6.123200	0.000000	0.962816
2.410000	-6.123100	0.000000	0.481408
2.420000	-6.123000	0.000000	0.962816
2.430000	-6.123000	0.000000	0.962816
2.440000	-6.122900	0.000000	0.962816
2.450000	-6.122800	0.000000	0.962816
2.460000	-6.122800	0.000000	0.962816
2.470000	-6.122700	0.000000	0.962816
2.480000	-6.122600	0.000000	0.962816
2.490000	-6.122600	0.000000	0.962816
2.500000	-6.122500	0.000000	0.481408
2.510000	-6.122500	0.000000	0.481408
2.520000	-6.122400	0.000000	0.481408
2.530000	-6.122400	0.000000	0.481408
2.540000	-6.122300	0.000000	0.481408
2.550000	-6.122200	0.000000	0.481408
2.560000	-6.122200	0.000000	0.962816
2.570000	-6.122100	0.000000	0.962816
2.580000	-6.122000	0.000000	0.962816
2.590000	-6.121900	0.000000	0.481408
2.600000	-6.121800	0.000000	0.481408
2.610000	-6.121800	0.000000	0.481408
2.620000	-6.121700	0.000000	0.962816
2.630000	-6.121600	0.000000	0.962816
2.640000	-6.121600	0.000000	0.962816
2.650000	-6.121500	0.000000	0.962816
2.660000	-6.121500	0.000000	0.962816
2.670000	-6.121500	0.000000	0.962816
2.680000	-6.121400	0.000000	0.962816
2.690000	-6.121300	0.000000	0.962816
2.700000	-6.121300	0.000000	0.962816
2.710000	-6.121200	0.000000	0.962816
2.720000	-6.121200	0.000000	0.962816
2.730000	-6.121100	0.000000	0.962816
2.740000	-6.121000	0.000000	0.962816
2.750000	-6.121000	0.000000	0.962816
2.760000	-6.120900	0.000000	0.962816
2.770000	-6.120800	0.000000	0.962816
2.780000	-6.120800	0.000000	0.962816
2.790000	-6.120700	0.000000	0.962816
2.800000	-6.120600	0.000000	0.962816
2.810000	-6.120600	0.000000	0.962816
2.820000	-6.120500	0.000000	0.962816
2.830000	-6.120500	0.000000	0.962816
2.840000	-6.120400	0.000000	0.962816
2.850000	-6.120400	0.000000	0.962816
2.860000	-6.120300	0.000000	0.962816
2.870000	-6.120200	0.000000	0.962816
2.880000	-6.120200	0.000000	0.962816
2.890000	-6.120100	0.000000	0.962816
2.900000	-6.120000	0.000000	0.962816
2.910000	-6.120000	0.000000	0.962816
2.920000	-6.119900	0.000000	0.962816
2.930000	-6.119800	0.000000	0.962816
2.940000	-6.119800	0.000000	0.962816
2.950000	-6.119700	0.000000	0.962816
2.960000	-6.119600	0.000000	0.962816
2.970000	-6.119600	0.000000	0.962816
2.980000	-6.119500	0.000000	0.962816
2.990000	-6.119400	0.000000	0.962816
3.000000	-6.119400	0.000000	0.962816
3.010000	-6.119300	0.000000	0.962816
3.020000	-6.119300	0.000000	0.962816
3.030000	-6.119200	0.000000	0.962816
3.040000	-6.119100	0.000000	0.962816
3.050000	-6.119100	0.000000	0.962816
3.060000	-6.119000	0.000000	0.962816
3.070000	-6.118900	0.000000	0.962816
3.080000	-6.118800	0.000000	0.962816
3.090000	-6.118800	0.000000	0.962816
3.100000	-6.118700	0.000000	0.962816
3.110000	-6.118600	0.000000	0.962816
3.120000	-6.118600	0.000000	0.962816
3.130000	-6.118500	0.000000	0.962816
3.140000	-6.118500	0.000000	0.962816
3.150000	-6.118400	0.000000	0.962816
3.160000	-6.118400	0.000000	0.962816
3.170000	-6.118400	0.000000	1.444223
3.180000	-6.118300	0.000000	0.962816
3.190000	-6.118200	0.000000	0.962816
3.200000	-6.118200	0.000000	0.962816
3.210000	-6.118100	0.000000	0.962816
3.220000	-6.118100	0.000000	0.962816
3.230000	-6.118000	0.000000	0.962816
3.240000	-6.117900	0.000000	0.962816
3.250000	-6.117800	0.000000	0.962816
3.260000	-6.117700	0.000000	0.962816
3.270000	-6.117700	0.000000	0.962816
3.280000	-6.117600	0.000000	0.962816
3.290000	-6.117500	0.000000	0.962816
3.300000	-6.117400	0.000000	0.962816
3.310000	-6.117400	0.000000	0.962816
3.320000	-6.117300	0.000000	0.962816
3.330000	-6.117300	0.000000	1.444223
3.340000	-6.117200	0.000000	1.444223
3.350000	-6.117200	0.000000	1.444223
3.360000	-6.117100	0.000000	1.444223
3.370000	-6.117100	0.000000	0.962816
3.380000	-6.117000	0.000000	0.962816
3.390000	-6.116900	0.000000	1.444223
3.400000	-6.116900	0.000000	1.444223
3.410000	-6.116800	0.000000	1.444223
3.420000	-6.116800	0.000000	1.444223
3.430000	-6.116700	0.000000	1.444223
3.440000	-6.116600	0.000000	1.444223
3.450000	-6.116600	0.000000	1.444223
3.460000	-6.116500	0.000000	1.444223
3.470000	-6.116400	0.000000	0.962816
3.480000	-6.116400	0.000000	0.962816
3.490000	-6.116300	0.000000	1.444223
3.500000	-6.116200	0.000000	0.962816
3.510000	-6.116200	0.000000	0.962816
3.520000	-6.116100	0.000000	1.444223
3.530000	-6.116000	0.000000	1.444223
3.540000	-6.116000	0.000000	1.444223
3.550000	-6.115900	0.000000	1.444223
3.560000	-6.115800	0.000000	1.444223
3.570000	-6.115700	0.000000	1.444223
3.580000	-6.115700	0.000000	1.444223
3.590000	-6.115600	0.000000	1.444223
3.600000	-6.115600	0.000000	1.444223
3.610000	-6.115500	0.000000	1.444223
3.620000	-6.115500	0.000000	1.444223
3.630000	-6.115400	0.000000	1.444223
3.640000	-6.115300	0.000000	1.444223
3.650000	-6.115300	0.000000	1.444223
3.660000	-6.115200	0.000000	1.444223
3.670000	-6.115200	0.000000	1.444223
3.680000	-6.115100	0.000000	1.444223
3.690000	-6.115000	0.000000	1.444223
3.700000	-6.115000	0.000000	1.444223
3.710000	-6.114900	0.000000	1.444223
3.720000	-6.114800	0.000000	1.444223
3.730000	-6.114800	0.000000	1.444223
3.740000	-6.114700	0.000000	1.444223
3.750000	-6.114700	0.000000	1.444223
3.760000	-6.114600	0.000000	1.444223
3.770000	-6.114500	0.000000	1.444223
3.780000	-6.114500	0.000000	1.444223
3.790000	-6.114400	0.000000	1.444223
3.800000	-6.114300	0.000000	1.444223
3.810000	-6.114300	0.000000	1.444223
3.820000	-6.114200	0.000000	1.444223
3.830000	-6.114200	0.000000	1.444223
3.840000	-6.114100	0.000000	1.444223
3.850000	-6.114000	0.000000	1.444223
3.860000	-6.113900	0.000000	1.444223
3.870000	-6.113900	0.000000	1.444223
3.880000	-6.113800	0.000000	1.444223
3.890000	-6.113800	0.000000	1.444223
3.900000	-6.113700	0.000000	1.444223
3.910000	-6.113600	0.000000	1.444223
3.920000	-6.113600	0.000000	1.444223
3.930000	-6.113500	0.000000	1.444223
3.940000	-6.113500	0.000000	1.444223
3.950000	-6.113400	0.000000	1.444223
3.960000	-6.113300	0.000000	1.444223
3.970000	-6.113300	0.000000	1.444223
3.980000	-6.113200	0.000000	1.444223
3.990000	-6.113100	0.000000	1.444223
4.000000	-6.113100	0.000000	1.444223
4.010000	-6.113000	0.000000	1.444223
4.020000	-6.112900	0.000000	1.444223
4.030000	-6.112900	0.000000	1.444223
4.040000	-6.112800	0.000000	1.444223
4.050000	-6.112800	0.000000	1.444223
4.060000	-6.112700	0.000000	1.444223
4.070000	-6.112700	0.000000	1.444223
4.080000	-6.112600	0.000000	1.444223
4.090000	-6.112500	0.000000	1.444223
4.100000	-6.112500	0.000000	1.444223
4.110000	-6.112400	0.000000	1.444223
4.120000	-6.112300	0.000000	1.444223
4.130000	-6.112300	0.000000	1.444223
4.140000	-6.112200	0.000000	1.444223
4.150000	-6.112100	0.000000	1.444223
4.160000	-6.112100	0.000000	1.444223
4.170000	-6.112000	0.000000	1.444223
4.180000	-6.112000	0.000000	1.444223
4.190000	-6.111900	0.000000	1.444223
4.200000	-6.111800	0.000000	1.444223
4.210000	-6.111700	0.000000	1.925631
4.220000	-6.111700	0.000000	1.925631
4.230000	-6.111600	0.000000	1.444223
4.240000	-6.111600	0.000000	1.444223
4.250000	-6.111500	0.000000	1.444223
4.260000	-6.111500	0.000000	1.444223
4.270000	-6.111400	0.000000	1.444223
4.280000	-6.111300	0.000000	1.444223
4.290000	-6.111200	0.000000	1.444223
4.300000	-6.111200	0.000000	1.444223
4.310000	-6.111100	0.000000	1.925631
4.320000	-6.111100	0.000000	1.444223
4.330000	-6.111000	0.000000	1.444223
4.340000	-6.110900	0.000000	1.444223
4.350000	-6.110900	0.000000	1.444223
4.360000	-6.110800	0.000000	1.444223
4.370000	-6.110800	0.000000	1.444223
4.380000	-6.110700	0.000000	1.444223
4.390000	-6.110600	0.000000	1.444223
4.400000	-6.110600	0.000000	1.444223
4.410000	-6.110500	0.000000	1.444223
4.420000	-6.110400	0.000000	1.444223
4.430000	-6.110400	0.000000	1.925631
4.440000	-6.110300	0.000000	1.925631
4.450000	-6.110200	0.000000	1.925631
4.460000	-6.110200	0.000000	1.925631
4.470000	-6.110100	0.000000	1.925631
4.480000	-6.110000	0.000000	1.925631
4.490000	-6.109900	0.000000	1.444223
4.500000	-6.109900	0.000000	1.444223
4.510000	-6.109800	0.000000	1.925631
4.520000	-6.109800	0.000000	1.925631
4.530000	-6.109700	0.000000	1.925631
4.540000	-6.109700	0.000000	1.925631
4.550000	-6.109600	0.000000	1.925631
4.560000	-6.109600	0.000000	1.925631
4.570000	-6.109500	0.000000	1.925631
4.580000	-6.109500	0.000000	1.444223
4.590000	-6.109400	0.000000	1.444223
4.600000	-6.109300	0.000000	1.925631
4.610000	-6.109200	0.000000	1.925631
4.620000	-6.109200	0.000000	1.925631
4.630000	-6.109100	0.000000	1.925631
4.640000	-6.109000	0.000000	1.925631
4.650000	-6.109000	0.000000	1.925631
4.660000	-6.108900	0.000000	1.444223
4.670000	-6.108900	0.000000	1.444223
4.680000	-6.108800	0.000000	1.444223
4.690000	-6.108700	0.000000	1.925631
4.700000	-6.108700	0.000000	1.925631
4.710000	-6.108600	0.000000	1.925631
4.720000	-6.108500	0.000000	1.925631
4.730000	-6.108400	0.000000	1.925631
4.740000	-6.108400	0.000000	1.925631
4.750000	-6.108300	0.000000	1.925631
4.760000	-6.108300	0.000000	1.925631
4.770000	-6.108200	0.000000	1.444223
4.780000	-6.108100	0.000000	1.925631
4.790000	-6.108100	0.000000	1.925631
4.800000	-6.108100	0.000000	1.925631
4.810000	-6.108000	0.000000	1.925631
4.820000	-6.107900	0.000000	1.925631
4.830000	-6.107900	0.000000	1.925631
4.840000	-6.107800	0.000000	1.925631
4.850000	-6.107700	0.000000	1.925631
4.860000	-6.107700	0.000000	1.925631
4.870000	-6.107600	0.000000	1.925631
4.880000	-6.107500	0.000000	1.925631
4.890000	-6.107500	0.000000	1.925631
4.900000	-6.107400	0.000000	1.925631
4.910000	-6.107300	0.000000	1.925631
4.920000	-6.107300	0.000000	1.925631
4.930000	-6.107200	0.000000	1.925631
4.940000	-6.107200	0.000000	1.925631
4.950000	-6.107100	0.000000	1.925631
4.960000	-6.107000	0.000000	1.925631
4.970000	-6.107000	0.000000	1.925631
4.980000	-6.106900	0.000000	1.925631
4.990000	-6.106800	0.000000	1.925631
5.000000	-6.106800	0.000000	1.925631
5.010000	-6.106700	0.000000	1.925631
5.020000	-6.106600	0.000000	1.925631
5.030000	-6.106500	0.000000	1.925631
5.040000	-6.106500	0.000000	1.925631
5.050000	-6.106400	0.000000	1.925631
5.060000	-6.106400	0.000000	1.925631
5.070000	-6.106300	0.000000	1.925631
5.080000	-6.106200	0.000000	1.925631
5.090000	-6.106200	0.000000	1.925631
5.100000	-6.106100	0.000000	1.925631
5.110000	-6.106100	0.000000	1.925631
5.120000	-6.106100	0.000000	1.925631
5.130000	-6.106000	0.000000	1.925631
5.140000	-6.105900	0.000000	1.925631
5.150000	-6.105900	0.000000	1.925631
5.160000	-6.105800	0.000000	1.925631
5.170000	-6.105700	0.000000	2.407039
5.180000	-6.105700	0.000000	1.925631
5.190000	-6.105600	0.000000	1.925631
5.200000	-6.105500	0.000000	1.925631
5.210000	-6.105500	0.000000	1.925631
5.220000	-6.105400	0.000000	1.925631
5.230000	-6.105300	0.000000	1.925631
5.240000	-6.105300	0.000000	1.925631
5.250000	-6.105200	0.000000	2.407039
5.260000	-6.105100	0.000000	2.407039
5.270000	-6.105100	0.000000	2.407039
5.280000	-6.105000	0.000000	2.407039
5.290000	-6.104900	0.000000	1.925631
5.300000	-6.104900	0.000000	1.925631
5.310000	-6.104800	0.000000	1.925631
5.320000	-6.104800	0.000000	2.407039
5.330000	-6.104700	0.000000	1.925631
5.340000	-6.104600	0.000000	2.407039
5.350000	-6.104600	0.000000	2.407039
5.360000	-6.104500	0.000000	2.407039
5.370000	-6.104400	0.000000	2.407039
5.380000	-6.104400	0.000000	2.407039
5.390000	-6.104300	0.000000	2.407039
5.400000	-6.104200	0.000000	2.407039
5.410000	-6.104100	0.000000	2.407039
5.420000	-6.104100	0.000000	1.925631
5.430000	-6.104100	0.000000	2.407039
5.440000	-6.104000	0.000000	2.407039
5.450000	-6.103900	0.000000	2.407039
5.460000	-6.103900	0.000000	2.407039
5.470000	-6.103800	0.000000	2.407039
5.480000	-6.103800	0.000000	2.407039
5.490000	-6.103700	0.000000	2.407039
5.500000	-6.103600	0.000000	2.407039
5.510000	-6.103600	0.000000	2.407039
5.520000	-6.103500	0.000000	1.925631
5.530000	-6.103400	0.000000	1.925631
5.540000	-6.103400	0.000000	1.925631
5.550000	-6.103300	0.000000	2.407039
5.560000	-6.103200	0.000000	2.407039
5.570000	-6.103200	0.000000	2.407039
5.580000	-6.103100	0.000000	2.407039
5.590000	-6.103100	0.000000	2.407039
5.600000	-6.103000	0.000000	2.407039
5.610000	-6.102900	0.000000	2.407039
5.620000	-6.102900	0.000000	2.407039
5.630000	-6.102800	0.000000	2.407039
5.640000	-6.102800	0.000000	2.407039
5.650000	-6.102700	0.000000	2.407039
5.660000	-6.102600	0.000000	2.407039
5.670000	-6.102600	0.000000	2.407039
5.680000	-6.102500	0.000000	2.407039
5.690000	-6.102400	0.000000	2.407039
5.700000	-6.102400	0.000000	2.407039
5.710000	-6.102300	0.000000	2.407039
5.720000	-6.102200	0.000000	2.407039
5.730000	-6.102200	0.000000	2.407039
5.740000	-6.102100	0.000000	2.407039
5.750000	-6.102100	0.000000	2.407039
5.760000	-6.102000	0.000000	2.407039
5.770000	-6.101900	0.000000	2.407039
5.780000	-6.101800	0.000000	2.407039
5.790000	-6.101800	0.000000	2.407039
5.800000	-6.101700	0.000000	2.407039
5.810000	-6.101600	0.000000	2.407039
5.820000	-6.101600	0.000000	2.407039
5.830000	-6.101500	0.000000	2.407039
5.840000	-6.101500	0.000000	2.407039
5.850000	-6.101400	0.000000	2.407039
5.860000	-6.101300	0.000000	2.407039
5.870000	-6.101300	0.000000	2.407039
5.880000	-6.101300	0.000000	2.407039
5.890000	-6.101200	0.000000	2.407039
5.900000	-6.101100	0.000000	2.407039
5.910000	-6.101100	0.000000	2.888447
5.920000	-6.101000	0.000000	2.888447
5.930000	-6.100900	0.000000	2.888447
5.940000	-6.100900	0.000000	2.888447
5.950000	-6.100800	0.000000	2.888447
5.960000	-6.100700	0.000000	2.888447
5.970000	-6.100700	0.000000	2.407039
5.980000	-6.100600	0.000000	2.407039
5.990000	-6.100600	0.000000	2.407039
6.000000	-6.100500	0.000000	2.407039
6.010000	-6.100400	0.000000	2.407039
6.020000	-6.100300	0.000000	2.407039
6.030000	-6.100300	0.000000	2.407039
6.040000	-6.100200	0.000000	2.407039
6.050000	-6.100100	0.000000	2.407039
6.060000	-6.100100	0.000000	2.407039
6.070000	-6.100000	0.000000	2.407039
6.080000	-6.099900	0.000000	2.407039
6.090000	-6.099900	0.000000	2.407039
6.100000	-6.099800	0.000000	2.407039
6.110000	-6.099800	0.000000	2.407039
6.120000	-6.099700	0.000000	2.407039
6.130000	-6.099600	0.000000	2.888447
6.140000	-6.099600	0.000000	2.888447
6.150000	-6.099500	0.000000	2.407039
6.160000	-6.099500	0.000000	2.407039
6.170000	-6.099400	0.000000	2.407039
6.180000	-6.099300	0.000000	2.888447
6.190000	-6.099300	0.000000	2.888447
6.200000	-6.099200	0.000000	2.888447
6.210000	-6.099200	0.000000	2.888447
6.220000	-6.099100	0.000000	2.888447
6.230000	-6.099000	0.000000	2.407039
6.240000	-6.099000	0.000000	2.407039
6.250000	-6.098900	0.000000	2.407039
6.260000	-6.098800	0.000000	2.407039
