<Mach-1 File>
<INFO>
Date:	Thu, Nov 23, 2023
Time:	12:37:57.090
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561140
Mach-1 System Model:	V500ct
Load Cell Name:	10kg - SN: 1805192
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.962816
Load Cell Offset:	171.500000
Load Cell Calibration Date:	2023-11-23
<END INFO>
<Stress Relaxation>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Amplitude, mm:	1.2660
Velocity, mm/s:	0.0063
Number of Ramp:	1
Stop based on:	Fixed Relaxation Time
Fixed Relaxation Time, s:	60
Relaxation Rate, gf/min:	0.0100
Time for Measurement of the Slope, s:	10
<DATA>
Time, s	Position (z), mm	Position (theta), deg	Fz, gf
56.770000	-5.183000	0.000000	6.258301
56.780000	-5.183000	0.000000	6.258301
56.790000	-5.182900	0.000000	6.258301
56.800000	-5.182800	0.000000	5.776893
56.810000	-5.182800	0.000000	5.776893
56.820000	-5.182700	0.000000	5.776893
56.830000	-5.182600	0.000000	5.776893
56.840000	-5.182600	0.000000	6.258301
56.850000	-5.182500	0.000000	6.258301
56.860000	-5.182500	0.000000	5.776893
56.870000	-5.182400	0.000000	5.776893
56.880000	-5.182400	0.000000	5.776893
56.890000	-5.182300	0.000000	5.776893
56.900000	-5.182200	0.000000	5.776893
56.910000	-5.182100	0.000000	5.776893
56.920000	-5.182100	0.000000	5.776893
56.930000	-5.182000	0.000000	5.776893
56.940000	-5.181900	0.000000	6.258301
56.950000	-5.181900	0.000000	6.258301
56.960000	-5.181800	0.000000	5.776893
56.970000	-5.181800	0.000000	5.776893
56.980000	-5.181700	0.000000	6.258301
56.990000	-5.181600	0.000000	6.258301
57.000000	-5.181600	0.000000	5.776893
57.010000	-5.181500	0.000000	5.776893
57.020000	-5.181500	0.000000	5.776893
57.030000	-5.181400	0.000000	5.776893
57.040000	-5.181400	0.000000	5.776893
57.050000	-5.181300	0.000000	5.776893
57.060000	-5.181200	0.000000	6.258301
57.070000	-5.181200	0.000000	6.258301
57.080000	-5.181100	0.000000	6.258301
57.090000	-5.181000	0.000000	6.258301
57.100000	-5.181000	0.000000	6.258301
57.110000	-5.180900	0.000000	6.258301
57.120000	-5.180900	0.000000	6.258301
57.130000	-5.180800	0.000000	6.258301
57.140000	-5.180700	0.000000	6.258301
57.150000	-5.180600	0.000000	6.258301
57.160000	-5.180500	0.000000	6.258301
57.170000	-5.180500	0.000000	6.258301
57.180000	-5.180400	0.000000	6.258301
57.190000	-5.180400	0.000000	6.258301
57.200000	-5.180300	0.000000	5.776893
57.210000	-5.180200	0.000000	5.776893
57.220000	-5.180200	0.000000	5.776893
57.230000	-5.180100	0.000000	6.258301
57.240000	-5.180100	0.000000	6.739709
57.250000	-5.180000	0.000000	6.258301
57.260000	-5.180000	0.000000	6.258301
57.270000	-5.179900	0.000000	6.258301
57.280000	-5.179800	0.000000	6.258301
57.290000	-5.179800	0.000000	6.258301
57.300000	-5.179700	0.000000	6.258301
57.310000	-5.179700	0.000000	6.258301
57.320000	-5.179600	0.000000	6.258301
57.330000	-5.179500	0.000000	6.258301
57.340000	-5.179400	0.000000	6.258301
57.350000	-5.179400	0.000000	6.258301
57.360000	-5.179300	0.000000	6.258301
57.370000	-5.179300	0.000000	6.258301
57.380000	-5.179200	0.000000	6.258301
57.390000	-5.179100	0.000000	6.258301
57.400000	-5.179000	0.000000	6.258301
57.410000	-5.179000	0.000000	6.258301
57.420000	-5.178900	0.000000	6.258301
57.430000	-5.178800	0.000000	6.258301
57.440000	-5.178800	0.000000	6.258301
57.450000	-5.178700	0.000000	6.258301
57.460000	-5.178700	0.000000	5.776893
57.470000	-5.178600	0.000000	5.776893
57.480000	-5.178600	0.000000	6.258301
57.490000	-5.178500	0.000000	6.258301
57.500000	-5.178500	0.000000	6.258301
57.510000	-5.178400	0.000000	6.258301
57.520000	-5.178300	0.000000	6.258301
57.530000	-5.178200	0.000000	6.258301
57.540000	-5.178200	0.000000	6.258301
57.550000	-5.178100	0.000000	6.258301
57.560000	-5.178000	0.000000	6.258301
57.570000	-5.178000	0.000000	6.258301
57.580000	-5.177900	0.000000	6.258301
57.590000	-5.177900	0.000000	6.258301
57.600000	-5.177800	0.000000	6.258301
57.610000	-5.177800	0.000000	6.258301
57.620000	-5.177700	0.000000	6.258301
57.630000	-5.177600	0.000000	6.258301
57.640000	-5.177600	0.000000	6.258301
57.650000	-5.177500	0.000000	6.258301
57.660000	-5.177500	0.000000	6.258301
57.670000	-5.177400	0.000000	6.258301
57.680000	-5.177300	0.000000	6.258301
57.690000	-5.177200	0.000000	6.258301
57.700000	-5.177200	0.000000	6.258301
57.710000	-5.177100	0.000000	6.258301
57.720000	-5.177000	0.000000	6.258301
57.730000	-5.176900	0.000000	6.258301
57.740000	-5.176900	0.000000	6.258301
57.750000	-5.176800	0.000000	6.258301
57.760000	-5.176800	0.000000	6.258301
57.770000	-5.176800	0.000000	6.258301
57.780000	-5.176700	0.000000	6.258301
57.790000	-5.176600	0.000000	6.258301
57.800000	-5.176600	0.000000	6.258301
57.810000	-5.176500	0.000000	6.258301
57.820000	-5.176400	0.000000	6.258301
57.830000	-5.176400	0.000000	6.258301
57.840000	-5.176300	0.000000	6.258301
57.850000	-5.176200	0.000000	6.258301
57.860000	-5.176200	0.000000	6.258301
57.870000	-5.176100	0.000000	6.258301
57.880000	-5.176000	0.000000	6.258301
57.890000	-5.175900	0.000000	6.258301
57.900000	-5.175900	0.000000	6.258301
57.910000	-5.175800	0.000000	6.258301
57.920000	-5.175700	0.000000	6.258301
57.930000	-5.175700	0.000000	6.258301
57.940000	-5.175600	0.000000	6.258301
57.950000	-5.175600	0.000000	6.258301
57.960000	-5.175500	0.000000	6.258301
57.970000	-5.175500	0.000000	6.258301
57.980000	-5.175400	0.000000	6.258301
57.990000	-5.175400	0.000000	6.258301
58.000000	-5.175300	0.000000	6.258301
58.010000	-5.175200	0.000000	6.258301
58.020000	-5.175200	0.000000	6.258301
58.030000	-5.175100	0.000000	6.258301
58.040000	-5.175000	0.000000	6.258301
58.050000	-5.175000	0.000000	6.258301
58.060000	-5.174900	0.000000	6.258301
58.070000	-5.174800	0.000000	6.258301
58.080000	-5.174800	0.000000	6.258301
58.090000	-5.174700	0.000000	6.258301
58.100000	-5.174700	0.000000	6.258301
58.110000	-5.174600	0.000000	6.258301
58.120000	-5.174500	0.000000	6.258301
58.130000	-5.174500	0.000000	6.258301
58.140000	-5.174400	0.000000	6.258301
58.150000	-5.174400	0.000000	6.258301
58.160000	-5.174300	0.000000	6.258301
58.170000	-5.174200	0.000000	6.258301
58.180000	-5.174200	0.000000	6.258301
58.190000	-5.174100	0.000000	6.258301
58.200000	-5.174000	0.000000	6.739709
58.210000	-5.173900	0.000000	6.258301
58.220000	-5.173900	0.000000	6.258301
58.230000	-5.173900	0.000000	6.258301
58.240000	-5.173800	0.000000	6.258301
58.250000	-5.173700	0.000000	6.258301
58.260000	-5.173700	0.000000	6.258301
58.270000	-5.173600	0.000000	6.258301
58.280000	-5.173500	0.000000	6.258301
58.290000	-5.173400	0.000000	6.739709
58.300000	-5.173300	0.000000	6.739709
58.310000	-5.173300	0.000000	6.739709
58.320000	-5.173200	0.000000	6.258301
58.330000	-5.173200	0.000000	6.258301
58.340000	-5.173100	0.000000	6.258301
58.350000	-5.173100	0.000000	6.258301
58.360000	-5.173000	0.000000	6.258301
58.370000	-5.173000	0.000000	6.258301
58.380000	-5.172900	0.000000	6.258301
58.390000	-5.172900	0.000000	6.258301
58.400000	-5.172800	0.000000	6.258301
58.410000	-5.172700	0.000000	6.739709
58.420000	-5.172700	0.000000	6.739709
58.430000	-5.172600	0.000000	6.258301
58.440000	-5.172500	0.000000	6.258301
58.450000	-5.172500	0.000000	6.258301
58.460000	-5.172400	0.000000	6.739709
58.470000	-5.172300	0.000000	6.739709
58.480000	-5.172300	0.000000	6.258301
58.490000	-5.172200	0.000000	6.258301
58.500000	-5.172100	0.000000	6.258301
58.510000	-5.172100	0.000000	6.258301
58.520000	-5.172000	0.000000	6.258301
58.530000	-5.171900	0.000000	6.258301
58.540000	-5.171900	0.000000	6.258301
58.550000	-5.171800	0.000000	6.739709
58.560000	-5.171700	0.000000	6.739709
58.570000	-5.171700	0.000000	6.258301
58.580000	-5.171700	0.000000	6.258301
58.590000	-5.171600	0.000000	6.258301
58.600000	-5.171600	0.000000	6.258301
58.610000	-5.171500	0.000000	6.739709
58.620000	-5.171400	0.000000	6.739709
58.630000	-5.171300	0.000000	6.739709
58.640000	-5.171300	0.000000	6.739709
58.650000	-5.171200	0.000000	6.739709
58.660000	-5.171100	0.000000	6.739709
58.670000	-5.171000	0.000000	6.258301
58.680000	-5.171000	0.000000	6.739709
58.690000	-5.170900	0.000000	6.739709
58.700000	-5.170900	0.000000	6.739709
58.710000	-5.170800	0.000000	6.258301
58.720000	-5.170700	0.000000	6.258301
58.730000	-5.170700	0.000000	6.739709
58.740000	-5.170600	0.000000	6.739709
58.750000	-5.170600	0.000000	6.258301
58.760000	-5.170500	0.000000	6.258301
58.770000	-5.170400	0.000000	6.258301
58.780000	-5.170400	0.000000	6.258301
58.790000	-5.170300	0.000000	6.258301
58.800000	-5.170200	0.000000	6.258301
58.810000	-5.170200	0.000000	6.258301
58.820000	-5.170100	0.000000	6.258301
58.830000	-5.170100	0.000000	6.258301
58.840000	-5.170000	0.000000	6.258301
58.850000	-5.169900	0.000000	6.258301
58.860000	-5.169900	0.000000	6.258301
58.870000	-5.169800	0.000000	6.739709
58.880000	-5.169700	0.000000	6.739709
58.890000	-5.169700	0.000000	6.258301
58.900000	-5.169600	0.000000	6.258301
58.910000	-5.169600	0.000000	6.258301
58.920000	-5.169500	0.000000	6.258301
58.930000	-5.169400	0.000000	6.258301
58.940000	-5.169400	0.000000	6.258301
58.950000	-5.169300	0.000000	6.258301
58.960000	-5.169300	0.000000	6.258301
58.970000	-5.169200	0.000000	6.739709
58.980000	-5.169100	0.000000	6.739709
58.990000	-5.169100	0.000000	6.739709
59.000000	-5.169000	0.000000	6.739709
59.010000	-5.168900	0.000000	6.258301
59.020000	-5.168900	0.000000	6.258301
59.030000	-5.168800	0.000000	6.258301
59.040000	-5.168700	0.000000	6.258301
59.050000	-5.168700	0.000000	6.258301
59.060000	-5.168600	0.000000	6.258301
59.070000	-5.168600	0.000000	6.739709
59.080000	-5.168500	0.000000	6.739709
59.090000	-5.168400	0.000000	6.258301
59.100000	-5.168400	0.000000	6.258301
59.110000	-5.168300	0.000000	6.739709
59.120000	-5.168200	0.000000	6.739709
59.130000	-5.168100	0.000000	6.739709
59.140000	-5.168100	0.000000	6.739709
59.150000	-5.168000	0.000000	6.739709
59.160000	-5.168000	0.000000	6.258301
59.170000	-5.167900	0.000000	6.739709
59.180000	-5.167800	0.000000	6.739709
59.190000	-5.167800	0.000000	6.739709
59.200000	-5.167700	0.000000	6.258301
59.210000	-5.167700	0.000000	6.258301
59.220000	-5.167600	0.000000	6.258301
59.230000	-5.167500	0.000000	6.258301
59.240000	-5.167500	0.000000	6.258301
59.250000	-5.167400	0.000000	6.258301
59.260000	-5.167400	0.000000	6.258301
59.270000	-5.167300	0.000000	6.258301
59.280000	-5.167200	0.000000	6.258301
59.290000	-5.167200	0.000000	6.258301
59.300000	-5.167100	0.000000	6.258301
59.310000	-5.167100	0.000000	6.258301
59.320000	-5.167000	0.000000	6.258301
59.330000	-5.166900	0.000000	6.258301
59.340000	-5.166800	0.000000	6.258301
59.350000	-5.166800	0.000000	6.258301
59.360000	-5.166700	0.000000	6.258301
59.370000	-5.166600	0.000000	6.258301
59.380000	-5.166600	0.000000	6.258301
59.390000	-5.166500	0.000000	6.258301
59.400000	-5.166500	0.000000	6.258301
59.410000	-5.166400	0.000000	6.258301
59.420000	-5.166400	0.000000	6.258301
59.430000	-5.166300	0.000000	6.258301
59.440000	-5.166200	0.000000	6.258301
59.450000	-5.166200	0.000000	6.739709
59.460000	-5.166100	0.000000	6.739709
59.470000	-5.166000	0.000000	6.739709
59.480000	-5.166000	0.000000	6.739709
59.490000	-5.165900	0.000000	6.258301
59.500000	-5.165800	0.000000	6.258301
59.510000	-5.165800	0.000000	6.739709
59.520000	-5.165700	0.000000	6.739709
59.530000	-5.165700	0.000000	6.258301
59.540000	-5.165600	0.000000	6.258301
59.550000	-5.165600	0.000000	6.258301
59.560000	-5.165500	0.000000	6.258301
59.570000	-5.165400	0.000000	6.258301
59.580000	-5.165300	0.000000	6.258301
59.590000	-5.165200	0.000000	6.258301
59.600000	-5.165200	0.000000	6.258301
59.610000	-5.165100	0.000000	6.258301
59.620000	-5.165000	0.000000	6.258301
59.630000	-5.165000	0.000000	6.258301
59.640000	-5.164900	0.000000	6.258301
59.650000	-5.164900	0.000000	6.739709
59.660000	-5.164800	0.000000	6.739709
59.670000	-5.164800	0.000000	6.739709
59.680000	-5.164700	0.000000	6.739709
59.690000	-5.164700	0.000000	6.739709
59.700000	-5.164600	0.000000	6.739709
59.710000	-5.164500	0.000000	6.258301
59.720000	-5.164400	0.000000	6.739709
59.730000	-5.164400	0.000000	6.739709
59.740000	-5.164300	0.000000	6.258301
59.750000	-5.164300	0.000000	6.258301
59.760000	-5.164200	0.000000	6.258301
59.770000	-5.164200	0.000000	6.258301
59.780000	-5.164100	0.000000	6.258301
59.790000	-5.164000	0.000000	6.739709
59.800000	-5.163900	0.000000	6.258301
59.810000	-5.163900	0.000000	6.258301
59.820000	-5.163800	0.000000	6.258301
59.830000	-5.163700	0.000000	6.258301
59.840000	-5.163700	0.000000	6.739709
59.850000	-5.163600	0.000000	6.739709
59.860000	-5.163600	0.000000	6.258301
59.870000	-5.163500	0.000000	6.258301
59.880000	-5.163500	0.000000	6.258301
59.890000	-5.163400	0.000000	6.258301
59.900000	-5.163300	0.000000	6.739709
59.910000	-5.163200	0.000000	6.739709
59.920000	-5.163200	0.000000	6.739709
59.930000	-5.163100	0.000000	6.739709
59.940000	-5.163100	0.000000	6.739709
59.950000	-5.163000	0.000000	6.739709
59.960000	-5.162900	0.000000	6.739709
59.970000	-5.162900	0.000000	6.739709
59.980000	-5.162800	0.000000	6.739709
59.990000	-5.162700	0.000000	6.739709
60.000000	-5.162600	0.000000	6.739709
60.010000	-5.162600	0.000000	6.739709
60.020000	-5.162600	0.000000	6.258301
60.030000	-5.162500	0.000000	6.258301
60.040000	-5.162400	0.000000	6.258301
60.050000	-5.162400	0.000000	6.739709
60.060000	-5.162300	0.000000	6.258301
60.070000	-5.162300	0.000000	6.739709
60.080000	-5.162200	0.000000	6.739709
60.090000	-5.162100	0.000000	6.739709
60.100000	-5.162100	0.000000	6.739709
60.110000	-5.162000	0.000000	6.739709
60.120000	-5.161900	0.000000	6.739709
60.130000	-5.161800	0.000000	6.739709
60.140000	-5.161800	0.000000	6.739709
60.150000	-5.161700	0.000000	6.739709
60.160000	-5.161700	0.000000	6.739709
60.170000	-5.161600	0.000000	6.739709
60.180000	-5.161500	0.000000	6.739709
60.190000	-5.161500	0.000000	6.739709
60.200000	-5.161400	0.000000	6.739709
60.210000	-5.161400	0.000000	6.739709
60.220000	-5.161300	0.000000	6.739709
60.230000	-5.161300	0.000000	6.739709
60.240000	-5.161200	0.000000	6.739709
60.250000	-5.161200	0.000000	6.739709
60.260000	-5.161100	0.000000	6.739709
60.270000	-5.161000	0.000000	6.739709
60.280000	-5.160900	0.000000	6.739709
60.290000	-5.160900	0.000000	6.739709
60.300000	-5.160700	0.000000	6.739709
60.310000	-5.160700	0.000000	7.221117
60.320000	-5.160600	0.000000	6.739709
60.330000	-5.160600	0.000000	6.739709
60.340000	-5.160500	0.000000	6.739709
60.350000	-5.160500	0.000000	6.739709
60.360000	-5.160400	0.000000	6.739709
60.370000	-5.160400	0.000000	6.739709
60.380000	-5.160300	0.000000	6.739709
60.390000	-5.160200	0.000000	6.739709
60.400000	-5.160100	0.000000	6.739709
60.410000	-5.160100	0.000000	6.739709
60.420000	-5.160000	0.000000	6.739709
60.430000	-5.159900	0.000000	6.739709
60.440000	-5.159900	0.000000	6.739709
60.450000	-5.159800	0.000000	6.739709
60.460000	-5.159800	0.000000	6.739709
60.470000	-5.159700	0.000000	6.739709
60.480000	-5.159700	0.000000	7.221117
60.490000	-5.159600	0.000000	7.221117
60.500000	-5.159600	0.000000	7.221117
60.510000	-5.159500	0.000000	6.739709
60.520000	-5.159400	0.000000	6.739709
60.530000	-5.159400	0.000000	6.739709
60.540000	-5.159300	0.000000	7.221117
60.550000	-5.159200	0.000000	7.221117
60.560000	-5.159200	0.000000	7.221117
60.570000	-5.159100	0.000000	7.221117
60.580000	-5.159000	0.000000	7.221117
60.590000	-5.159000	0.000000	7.221117
60.600000	-5.158900	0.000000	7.221117
60.610000	-5.158800	0.000000	7.221117
60.620000	-5.158700	0.000000	7.221117
60.630000	-5.158700	0.000000	6.739709
60.640000	-5.158600	0.000000	6.739709
60.650000	-5.158600	0.000000	6.739709
60.660000	-5.158500	0.000000	6.739709
60.670000	-5.158500	0.000000	6.739709
60.680000	-5.158400	0.000000	6.739709
60.690000	-5.158300	0.000000	6.739709
60.700000	-5.158300	0.000000	6.739709
60.710000	-5.158200	0.000000	6.739709
60.720000	-5.158200	0.000000	6.739709
60.730000	-5.158100	0.000000	6.739709
60.740000	-5.158100	0.000000	6.739709
60.750000	-5.158000	0.000000	6.739709
60.760000	-5.157900	0.000000	6.739709
60.770000	-5.157800	0.000000	6.739709
60.780000	-5.157800	0.000000	6.739709
60.790000	-5.157700	0.000000	6.739709
60.800000	-5.157700	0.000000	6.739709
60.810000	-5.157600	0.000000	6.739709
60.820000	-5.157600	0.000000	6.739709
60.830000	-5.157400	0.000000	6.739709
60.840000	-5.157300	0.000000	6.739709
60.850000	-5.157200	0.000000	6.739709
60.860000	-5.157200	0.000000	6.739709
60.870000	-5.157100	0.000000	6.739709
60.880000	-5.157100	0.000000	6.739709
60.890000	-5.157100	0.000000	6.739709
60.900000	-5.157000	0.000000	6.739709
60.910000	-5.157000	0.000000	7.221117
60.920000	-5.156900	0.000000	6.739709
60.930000	-5.156900	0.000000	6.739709
60.940000	-5.156900	0.000000	6.739709
60.950000	-5.156800	0.000000	6.739709
60.960000	-5.156800	0.000000	6.739709
60.970000	-5.156700	0.000000	6.739709
60.980000	-5.156600	0.000000	6.739709
60.990000	-5.156400	0.000000	7.221117
61.000000	-5.156300	0.000000	7.221117
61.010000	-5.156200	0.000000	7.221117
61.020000	-5.156200	0.000000	7.221117
61.030000	-5.156100	0.000000	6.739709
61.040000	-5.156000	0.000000	6.739709
61.050000	-5.156000	0.000000	6.739709
61.060000	-5.156000	0.000000	7.221117
61.070000	-5.155900	0.000000	7.221117
61.080000	-5.155900	0.000000	7.221117
61.090000	-5.155900	0.000000	6.739709
61.100000	-5.155800	0.000000	6.739709
61.110000	-5.155700	0.000000	6.739709
61.120000	-5.155600	0.000000	6.739709
61.130000	-5.155600	0.000000	6.739709
61.140000	-5.155500	0.000000	6.739709
61.150000	-5.155500	0.000000	6.739709
61.160000	-5.155400	0.000000	6.739709
61.170000	-5.155400	0.000000	6.739709
61.180000	-5.155300	0.000000	6.739709
61.190000	-5.155200	0.000000	6.739709
61.200000	-5.155200	0.000000	6.739709
61.210000	-5.155100	0.000000	6.739709
61.220000	-5.155000	0.000000	6.739709
61.230000	-5.154900	0.000000	6.739709
61.240000	-5.154900	0.000000	6.739709
61.250000	-5.154800	0.000000	6.739709
61.260000	-5.154700	0.000000	6.739709
61.270000	-5.154700	0.000000	6.739709
61.280000	-5.154600	0.000000	6.739709
61.290000	-5.154500	0.000000	6.739709
61.300000	-5.154500	0.000000	6.739709
61.310000	-5.154400	0.000000	6.739709
61.320000	-5.154300	0.000000	6.739709
61.330000	-5.154300	0.000000	6.739709
61.340000	-5.154200	0.000000	6.739709
61.350000	-5.154200	0.000000	6.739709
61.360000	-5.154100	0.000000	6.739709
61.370000	-5.154100	0.000000	6.739709
61.380000	-5.154000	0.000000	6.739709
61.390000	-5.154000	0.000000	6.739709
61.400000	-5.153900	0.000000	6.739709
61.410000	-5.153900	0.000000	6.739709
61.420000	-5.153800	0.000000	6.739709
61.430000	-5.153700	0.000000	6.739709
61.440000	-5.153600	0.000000	6.739709
61.450000	-5.153500	0.000000	6.739709
61.460000	-5.153400	0.000000	6.739709
61.470000	-5.153300	0.000000	7.221117
61.480000	-5.153300	0.000000	7.221117
61.490000	-5.153200	0.000000	7.221117
61.500000	-5.153200	0.000000	7.221117
61.510000	-5.153100	0.000000	7.221117
61.520000	-5.153100	0.000000	7.221117
61.530000	-5.153000	0.000000	6.739709
61.540000	-5.153000	0.000000	6.739709
61.550000	-5.152900	0.000000	6.739709
61.560000	-5.152900	0.000000	6.739709
61.570000	-5.152800	0.000000	6.739709
61.580000	-5.152800	0.000000	6.739709
61.590000	-5.152700	0.000000	7.221117
61.600000	-5.152600	0.000000	6.739709
61.610000	-5.152500	0.000000	6.739709
61.620000	-5.152500	0.000000	6.739709
61.630000	-5.152400	0.000000	6.739709
61.640000	-5.152300	0.000000	6.739709
61.650000	-5.152300	0.000000	6.739709
61.660000	-5.152200	0.000000	6.739709
61.670000	-5.152200	0.000000	6.739709
61.680000	-5.152100	0.000000	6.739709
61.690000	-5.152000	0.000000	6.739709
61.700000	-5.151900	0.000000	6.739709
61.710000	-5.151900	0.000000	6.739709
61.720000	-5.151800	0.000000	6.739709
61.730000	-5.151700	0.000000	6.739709
61.740000	-5.151700	0.000000	6.739709
61.750000	-5.151600	0.000000	6.739709
61.760000	-5.151600	0.000000	6.739709
61.770000	-5.151500	0.000000	6.739709
61.780000	-5.151500	0.000000	7.221117
61.790000	-5.151400	0.000000	7.221117
61.800000	-5.151400	0.000000	6.739709
61.810000	-5.151300	0.000000	6.739709
61.820000	-5.151300	0.000000	6.739709
61.830000	-5.151200	0.000000	6.739709
61.840000	-5.151100	0.000000	6.739709
61.850000	-5.151100	0.000000	6.739709
61.860000	-5.151000	0.000000	6.739709
61.870000	-5.150900	0.000000	6.739709
61.880000	-5.150900	0.000000	6.739709
61.890000	-5.150800	0.000000	6.739709
61.900000	-5.150700	0.000000	6.739709
61.910000	-5.150600	0.000000	7.221117
61.920000	-5.150500	0.000000	6.739709
61.930000	-5.150400	0.000000	6.739709
61.940000	-5.150400	0.000000	6.739709
61.950000	-5.150300	0.000000	6.739709
61.960000	-5.150300	0.000000	6.739709
61.970000	-5.150200	0.000000	6.739709
61.980000	-5.150200	0.000000	6.739709
61.990000	-5.150100	0.000000	6.739709
62.000000	-5.150100	0.000000	6.739709
62.010000	-5.150000	0.000000	6.739709
62.020000	-5.150000	0.000000	6.739709
62.030000	-5.149900	0.000000	6.739709
62.040000	-5.149900	0.000000	6.739709
62.050000	-5.149800	0.000000	6.739709
62.060000	-5.149700	0.000000	6.739709
62.070000	-5.149700	0.000000	6.739709
62.080000	-5.149600	0.000000	6.739709
62.090000	-5.149500	0.000000	7.221117
62.100000	-5.149400	0.000000	7.221117
62.110000	-5.149400	0.000000	7.221117
62.120000	-5.149300	0.000000	6.739709
62.130000	-5.149200	0.000000	6.739709
62.140000	-5.149200	0.000000	6.739709
62.150000	-5.149100	0.000000	6.739709
62.160000	-5.149100	0.000000	6.739709
62.170000	-5.149000	0.000000	7.221117
62.180000	-5.149000	0.000000	7.221117
62.190000	-5.148900	0.000000	7.221117
62.200000	-5.148800	0.000000	6.739709
62.210000	-5.148800	0.000000	6.739709
62.220000	-5.148700	0.000000	6.739709
62.230000	-5.148700	0.000000	6.739709
62.240000	-5.148600	0.000000	7.221117
62.250000	-5.148500	0.000000	7.221117
62.260000	-5.148500	0.000000	6.739709
62.270000	-5.148400	0.000000	6.739709
62.280000	-5.148300	0.000000	6.739709
62.290000	-5.148200	0.000000	7.221117
62.300000	-5.148200	0.000000	6.739709
62.310000	-5.148100	0.000000	6.739709
62.320000	-5.148100	0.000000	6.739709
62.330000	-5.148000	0.000000	6.739709
62.340000	-5.148000	0.000000	6.739709
62.350000	-5.147900	0.000000	7.221117
62.360000	-5.147800	0.000000	7.221117
62.370000	-5.147800	0.000000	7.221117
62.380000	-5.147700	0.000000	7.221117
62.390000	-5.147600	0.000000	7.221117
62.400000	-5.147600	0.000000	7.221117
62.410000	-5.147500	0.000000	7.221117
62.420000	-5.147400	0.000000	7.221117
62.430000	-5.147400	0.000000	7.221117
62.440000	-5.147300	0.000000	7.221117
62.450000	-5.147200	0.000000	6.739709
62.460000	-5.147200	0.000000	7.221117
62.470000	-5.147100	0.000000	7.221117
62.480000	-5.147000	0.000000	7.221117
62.490000	-5.147000	0.000000	7.221117
62.500000	-5.146900	0.000000	7.221117
62.510000	-5.146800	0.000000	7.221117
62.520000	-5.146800	0.000000	7.221117
62.530000	-5.146700	0.000000	7.221117
62.540000	-5.146700	0.000000	7.221117
62.550000	-5.146600	0.000000	7.221117
62.560000	-5.146600	0.000000	7.221117
62.570000	-5.146500	0.000000	7.221117
62.580000	-5.146400	0.000000	7.221117
62.590000	-5.146400	0.000000	7.221117
62.600000	-5.146300	0.000000	7.221117
62.610000	-5.146300	0.000000	7.221117
62.620000	-5.146200	0.000000	7.221117
62.630000	-5.146100	0.000000	6.739709
62.640000	-5.146100	0.000000	7.221117
62.650000	-5.146000	0.000000	7.221117
62.660000	-5.145900	0.000000	7.221117
62.670000	-5.145900	0.000000	7.221117
62.680000	-5.145800	0.000000	7.221117
62.690000	-5.145700	0.000000	7.221117
62.700000	-5.145700	0.000000	6.739709
62.710000	-5.145600	0.000000	6.739709
62.720000	-5.145600	0.000000	7.221117
62.730000	-5.145500	0.000000	7.221117
62.740000	-5.145400	0.000000	7.221117
62.750000	-5.145400	0.000000	7.221117
62.760000	-5.145300	0.000000	7.221117
62.770000	-5.145200	0.000000	7.221117
62.780000	-5.145200	0.000000	7.221117
62.790000	-5.145100	0.000000	7.221117
62.800000	-5.145100	0.000000	7.221117
62.810000	-5.145000	0.000000	7.221117
62.820000	-5.144900	0.000000	7.221117
62.830000	-5.144900	0.000000	7.221117
62.840000	-5.144800	0.000000	7.221117
62.850000	-5.144700	0.000000	7.221117
62.860000	-5.144700	0.000000	7.221117
62.870000	-5.144600	0.000000	7.221117
62.880000	-5.144500	0.000000	7.221117
62.890000	-5.144500	0.000000	7.221117
62.900000	-5.144400	0.000000	7.221117
62.910000	-5.144300	0.000000	7.221117
62.920000	-5.144300	0.000000	7.221117
62.930000	-5.144200	0.000000	7.221117
62.940000	-5.144100	0.000000	7.221117
62.950000	-5.144100	0.000000	7.221117
62.960000	-5.144000	0.000000	7.221117
62.970000	-5.143900	0.000000	7.221117
62.980000	-5.143900	0.000000	7.221117
62.990000	-5.143800	0.000000	7.221117
63.000000	-5.143800	0.000000	7.221117
63.010000	-5.143700	0.000000	7.221117
63.020000	-5.143700	0.000000	7.221117
63.030000	-5.143600	0.000000	7.221117
63.040000	-5.143600	0.000000	7.221117
63.050000	-5.143500	0.000000	7.221117
63.060000	-5.143400	0.000000	7.221117
63.070000	-5.143400	0.000000	7.221117
63.080000	-5.143300	0.000000	7.221117
63.090000	-5.143200	0.000000	7.221117
63.100000	-5.143200	0.000000	7.221117
63.110000	-5.143100	0.000000	7.221117
63.120000	-5.143000	0.000000	7.221117
63.130000	-5.142900	0.000000	7.221117
63.140000	-5.142900	0.000000	7.221117
63.150000	-5.142800	0.000000	7.221117
63.160000	-5.142800	0.000000	7.221117
63.170000	-5.142700	0.000000	7.221117
63.180000	-5.142600	0.000000	7.221117
63.190000	-5.142600	0.000000	7.221117
63.200000	-5.142500	0.000000	7.221117
63.210000	-5.142500	0.000000	7.221117
63.220000	-5.142400	0.000000	7.221117
63.230000	-5.142400	0.000000	7.221117
63.240000	-5.142300	0.000000	7.221117
